# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.23, 0.0319375, -1.00628, 1.66553, 1.09048, -1.13219, -0.89841, 2.62093, 1.95433, 0.627252, 1.89055, 1.52428, -1.30669, 0.914113, -0.316319, -0.0316328, -0.209287, -0.697079, -0.572031, -0.769576, -1.02053, -0.163062, -0.526627, -0.604894, -0.833552, -0.972434, -1.14643, -1.25779, -1.22371, -1.29279, -1.38485, -1.42206, -1.7522, -1.69189, -1.80611, -1.72955, -1.726, -1.66121, -1.61726, -1.59431, -1.5763, -1.77859
0.24, 0.0319375, -1.39877, 1.63599, 1.129, -1.22692, -1.59744, 2.55345, 2.05893, 0.659155, 1.72886, 1.70586, -1.23012, 0.812029, 0.0317296, -0.191167, 0.000363403, -0.865344, -0.434699, -0.902611, -1.10767, -0.165734, -0.627949, -0.552292, -0.792996, -1.04201, -1.24828, -1.2774, -1.27275, -1.34084, -1.43614, -1.39098, -1.67482, -1.71316, -1.76914, -1.79671, -1.71925, -1.65678, -1.63186, -1.70291, -1.65158, -1.79651
0.25, 0.0319375, -1.71827, 1.60374, 1.17888, -1.49291, -1.09771, 2.4752, 2.15827, 0.554154, 1.58373, 1.84673, -1.184, 0.700548, 0.325458, -0.455436, 0.142104, -1.10727, -0.217035, -0.968053, -0.914905, -0.239778, -0.654722, -0.398866, -0.684277, -1.02996, -1.13543, -1.15757, -1.16539, -1.25287, -1.411, -1.34163, -1.56888, -1.69724, -1.68334, -1.73187, -1.6935, -1.62106, -1.56834, -1.60167, -1.58972, -1.67984
0.26, 0.0319375, -1.61825, 1.56, 1.21396, -1.21163, -1.15617, 2.38199, 2.26574, 0.717511, 1.46343, 1.97585, -1.04256, 0.511401, 0.554033, -0.637956, 0.277047, -1.3186, -0.162395, -1.02327, -0.811248, -0.39689, -0.484476, -0.291095, -0.658913, -1.00189, -1.12609, -1.14034, -1.12779, -1.29035, -1.45322, -1.36154, -1.57463, -1.71379, -1.64923, -1.684, -1.68553, -1.62032, -1.59706, -1.59342, -1.62301, -1.80923
0.27, 0.0319375, -2.81898, 1.53248, 1.31284, -1.27398, -1.38624, 2.25669, 2.34787, 0.488821, 1.22358, 2.06251, -0.801292, 0.0995225, 0.74399, -1.15844, 0.328025, -1.55158, -0.242649, -1.14973, -0.807528, -0.764902, -0.477091, -0.322653, -0.785785, -1.03624, -1.18436, -1.135, -1.20133, -1.30624, -1.44807, -1.41023, -1.49362, -1.75465, -1.75598, -1.80938, -1.76127, -1.73944, -1.61728, -1.61271, -1.56053, -1.81208
0.28, 0.0319375, -1.68587, 1.47576, 1.34027, -1.20272, -1.19556, 2.11535, 2.44537, 0.513386, 1.04633, 2.12295, -0.412543, -0.103074, 0.866827, -1.42156, 0.298639, -1.29273, -0.363771, -1.04591, -0.708883, -1.06964, -0.28604, -0.433736, -0.732644, -0.998599, -1.08318, -1.23596, -1.26367, -1.30035, -1.46559, -1.49659, -1.49836, -1.80515, -1.7223, -1.78532, -1.74096, -1.73179, -1.60933, -1.64828, -1.62992, -1.87878
0.29, 0.0319375, -2.71207, 1.43398, 1.37089, -1.79508, -2.27809, 2.01945, 2.52379, 0.300776, 0.824738, 2.14581, 0.156458, -0.469701, 0.946653, -1.1503, 0.225959, -0.750637, -0.508021, -0.756047, -0.689395, -1.29507, -0.176465, -0.5823, -0.622709, -0.867272, -1.01273, -1.15432, -1.13726, -1.25044, -1.40013, -1.41945, -1.32288, -1.74873, -1.76095, -1.80585, -1.85484, -1.76765, -1.71184, -1.68918, -1.6229, -1.90342
0.3, 0.0319375, -2.8486, 1.38641, 1.41365, -1.79372, -1.32867, 1.87186, 2.58935, 0.32522, 0.764658, 2.12087, 0.579888, -0.698393, 0.957998, -0.692811, 0.0680865, -0.359744, -0.678726, -0.560615, -0.810057, -1.36373, -0.137426, -0.630836, -0.52322, -0.73156, -1.06448, -1.16462, -1.14144, -1.22789, -1.39642, -1.45136, -1.35034, -1.69688, -1.74911, -1.73003, -1.76436, -1.69897, -1.66841, -1.68128, -1.65013, -1.9107
0.31, 0.0319375, -3.11737, 1.31457, 1.46119, -1.40024, -1.809, 1.6701, 2.64822, -0.00937859, 0.692616, 2.04283, 0.986508, -1.33601, 0.869378, -0.243272, -0.367657, -0.0195371, -1.08143, -0.340664, -1.04513, -1.09482, -0.291984, -0.70974, -0.456336, -0.740533, -1.19989, -1.16984, -1.169, -1.26111, -1.35832, -1.42395, -1.35015, -1.6121, -1.77027, -1.84049, -1.81432, -1.82091, -1.79924, -1.78583, -1.74997, -1.95363
0.32, 0.0319375, -2.19771, 1.26746, 1.49475, -1.32474, -1.08696, 1.45849, 2.6935, 0.228964, 0.671705, 1.88961, 1.34156, -1.42994, 0.764564, 0.0713619, -0.591691, 0.16513, -1.36079, -0.247402, -1.3562, -0.877941, -0.463006, -0.519512, -0.339365, -0.835926, -1.20049, -1.12609, -1.11006, -1.21491, -1.37697, -1.478, -1.43482, -1.58216, -1.82913, -1.85118, -1.86048, -1.81928, -1.79786, -1.76643, -1.72049, -1.95647
0.33, 0.0319375, -2.27962, 1.19191, 1.52983, -1.15598, -1.45132, 1.25345, 2.71801, 0.32285, 0.708065, 1.75399, 1.6165, -1.12643, 0.586084, 0.362241, -1.00504, 0.269804, -1.49379, -0.200219, -1.42111, -0.788478, -0.733909, -0.436518, -0.270405, -0.84438, -1.08746, -0.999944, -1.05253, -1.16946, -1.31348, -1.41011, -1.35513, -1.43209, -1.82311, -1.8001, -1.9162, -1.84889, -1.79385, -1.70459, -1.64669, -1.91635
0.34, 0.0319375, -3.0083, 1.13388, 1.5536, -1.61482, -1.48699, 1.01539, 2.73565, 0.577152, 0.601756, 1.48107, 1.80815, -0.931956, 0.368913, 0.591967, -1.57641, 0.302964, -1.27654, -0.237597, -1.35651, -0.716721, -1.04921, -0.309243, -0.429945, -0.864549, -1.01854, -1.02925, -1.13221, -1.23427, -1.36488, -1.49847, -1.48791, -1.45943, -1.90251, -1.90252, -1.93126, -1.94311, -1.83646, -1.8132, -1.75915, -2.0148
0.35, 0.0319375, -2.51801, 1.04019, 1.597, -1.46001, -1.65938, 0.691959, 2.72898, 0.816332, 0.673298, 1.13038, 1.98928, -0.665561, 0.00929351, 0.79222, -1.56614, 0.213356, -0.89461, -0.381454, -1.01024, -0.807653, -1.3361, -0.182572, -0.580697, -0.782388, -0.86133, -1.14712, -1.12621, -1.19437, -1.37378, -1.45645, -1.46798, -1.43308, -1.82161, -1.89148, -1.91076, -1.87717, -1.806, -1.77286, -1.68657, -1.94224
