# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.22, 0.0319375, -0.253499, 0.259539, -0.6421, -1.65817, -1.31092, -1.50525, -1.37762, -1.78842, -1.60008, -1.98778, -1.83061, -1.65639, -2.51643, -2.3442, -1.8291, -2.3413, -2.06593, -2.55568, -2.94159, -2.08167, -2.56012, -2.39946, -1.93909, -2.42269, -3.11371, -2.63403, -2.60171, -2.18493, -2.33981, -2.30311, -2.09212, -2.28832, -2.14422, -2.44349, -2.41442, -2.32018, -2.55101, -2.72071, -2.46032, -2.89457
0.23, 0.0319375, -0.873185, -0.409171, -0.823077, -2.36246, -1.88349, -1.37022, -1.6612, -2.27562, -1.90536, -2.64518, -1.98063, -2.37782, -2.87426, -2.74307, -2.27247, -2.34566, -2.36057, -2.00025, -1.84297, -1.64646, -2.4221, -2.68336, -2.09332, -2.69016, -2.88212, -2.87586, -2.47226, -2.45, -2.40098, -2.19559, -2.45124, -2.46812, -2.54307, -2.39127, -2.56599, -2.81678, -2.5909, -2.54283, -2.36715, -2.7706
0.24, 0.0319375, -0.224836, -0.328414, -0.957521, -1.93042, -1.82709, -1.50507, -1.49451, -1.96581, -1.61974, -1.70991, -1.88578, -2.44438, -2.67248, -2.3622, -2.08764, -2.95868, -2.56617, -2.02274, -1.89599, -2.30187, -2.42785, -2.15396, -2.13166, -2.57177, -2.76005, -2.83934, -2.49557, -2.55897, -2.79642, -2.60402, -2.8518, -2.53564, -2.6605, -2.26936, -2.71691, -2.93807, -2.70078, -2.38768, -2.65455, -2.91028
0.25, 0.0319375, -0.964353, -0.30742, -1.21484, -2.12758, -1.65106, -1.56364, -1.60646, -2.60582, -2.14344, -1.65592, -1.89897, -2.16518, -2.44042, -1.88235, -2.04148, -3.2273, -2.55471, -1.94817, -1.90866, -2.29695, -2.24204, -2.08125, -2.42641, -2.69135, -2.85628, -2.58828, -2.36838, -2.41897, -2.46018, -2.70004, -2.65653, -2.57531, -2.65516, -2.36231, -2.61199, -2.26393, -2.11138, -2.20676, -2.50007, -3.13951
0.26, 0.0319375, -0.912236, -0.90432, -2.32433, -1.70292, -1.91313, -1.41291, -1.36414, -1.66029, -1.33458, -1.97673, -2.06682, -2.18046, -2.59217, -2.30793, -2.0295, -2.28421, -2.12945, -2.08892, -2.32889, -2.69161, -2.18265, -2.08585, -2.5777, -2.49177, -3.00708, -2.76066, -2.38889, -2.71296, -2.19145, -2.3373, -2.63161, -2.6283, -2.62107, -2.4852, -2.39266, -2.23887, -2.16198, -2.29681, -2.5561, -2.9975
0.27, 0.0319375, -0.647318, -0.671352, -2.4537, -1.50281, -2.19373, -1.82489, -1.12004, -2.17237, -1.51872, -1.73031, -2.82587, -2.52268, -2.19813, -1.96197, -1.75625, -2.09009, -1.73239, -1.72602, -2.47481, -2.73104, -2.25969, -2.23465, -2.39217, -2.4766, -2.68174, -2.74931, -2.7149, -2.78837, -2.58555, -2.45117, -2.57066, -3.11932, -2.54236, -2.48779, -2.66512, -2.68571, -2.36734, -2.68701, -2.84325, -3.30562
0.28, 0.0319375, 0.185401, 0.25957, -1.08373, -2.25856, -1.93285, -2.06355, -1.37789, -1.59645, -2.09981, -1.96996, -2.05745, -2.41806, -1.95752, -1.5748, -1.84075, -2.87896, -1.98179, -1.78756, -2.336, -2.24631, -2.31504, -2.22534, -2.16665, -2.57058, -2.75418, -2.68374, -2.58041, -2.67337, -2.75729, -2.49367, -2.4138, -3.04364, -2.84978, -2.76019, -2.82464, -2.64439, -2.03123, -2.48003, -2.49661, -2.70407
0.29, 0.0319375, 0.0954516, 0.286373, -0.724986, -1.99609, -2.01885, -1.72855, -1.71915, -1.79368, -1.77046, -2.09052, -1.69825, -2.17716, -2.39782, -1.50833, -2.11451, -3.21688, -2.23643, -2.4856, -2.58178, -2.19547, -2.36588, -2.45151, -2.20774, -2.61668, -2.64515, -2.7491, -2.34442, -2.36669, -2.57246, -2.54309, -2.39708, -2.58487, -2.81579, -2.91928, -2.92206, -2.74458, -2.74911, -3.00507, -2.74758, -2.94669
0.3, 0.0319375, -0.728809, -0.85264, -1.64265, -1.6555, -1.9299, -2.28752, -1.19096, -1.71301, -2.01387, -2.04713, -1.67606, -1.72961, -2.06824, -2.00565, -2.36874, -2.92222, -2.62519, -2.44382, -2.44152, -2.49793, -2.76931, -2.79402, -2.6957, -2.66368, -2.50604, -2.53459, -2.60723, -2.25018, -2.4814, -2.38515, -2.41452, -2.19927, -2.47176, -2.74072, -2.79704, -2.89829, -2.7597, -2.82634, -3.15026, -3.3631
0.31, 0.0319375, -0.784877, -1.049, -1.4118, -1.53274, -3.06251, -2.3526, -1.81217, -2.03973, -2.44654, -2.02225, -1.76018, -1.86762, -2.24886, -2.14946, -1.85368, -2.29581, -2.06717, -1.9416, -1.76205, -2.48508, -2.69518, -2.7654, -2.37733, -2.30629, -2.55868, -2.20148, -2.50325, -2.45284, -2.61547, -2.27043, -2.34219, -2.3935, -2.65103, -2.41148, -2.93047, -2.64953, -2.77292, -2.67437, -3.09041, -3.16512
