# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.22, 0.0319375, -3.70148, -4.75666, -4.22617, -4.62081, -4.36996, -4.69263, -4.57758, -4.87403, -5.65967, -4.65696, -5.34379, -5.21271, -4.93122, -5.01352, -4.49634, -4.99085, -4.83164, -4.39046, -4.69356, -4.08329, -4.37007, -4.46847, -4.68803, -4.2067, -4.14724, -4.54923, -4.54191, -4.22636, -4.23751, -4.2527, -4.2358, -4.16372, -3.90415, -4.02027, -3.85447, -4.03653, -4.26487, -4.05452, -3.94801, -4.05704
0.23, 0.0319375, -4.44299, -4.00294, -4.26548, -5.90236, -4.81622, -4.59396, -4.27581, -5.28213, -4.75122, -4.66863, -5.2001, -5.16086, -4.79677, -4.63568, -4.56022, -5.12782, -4.68256, -4.21135, -4.57666, -4.58049, -4.44067, -4.10539, -4.25785, -4.27973, -4.11561, -4.38082, -4.41378, -3.84598, -3.9649, -4.24202, -4.09862, -4.10506, -4.06425, -4.20648, -3.65908, -3.99808, -4.27997, -3.88777, -3.82747, -4.2512
0.24, 0.0319375, -4.54498, -3.87431, -4.63301, -5.89803, -5.61133, -4.82315, -4.46511, -5.96146, -4.4372, -4.80669, -5.5457, -5.0888, -4.96986, -5.23509, -5.05586, -5.07545, -4.72476, -4.35526, -4.29336, -4.43855, -4.4481, -4.40169, -4.24785, -3.98292, -4.20766, -4.31397, -4.45246, -4.15585, -3.91919, -4.33098, -4.13058, -4.22339, -3.77639, -4.12325, -3.80281, -3.76453, -4.13559, -3.76725, -3.87551, -4.28481
0.25, 0.0319375, -5.37949, -4.4923, -4.12568, -5.10584, -5.17566, -5.22803, -4.18035, -4.79087, -4.7502, -5.10254, -5.85117, -5.1885, -4.6141, -5.46175, -4.71205, -4.91011, -4.87951, -4.64774, -4.59393, -4.37772, -4.66636, -4.78197, -4.28842, -4.09233, -4.48944, -4.91211, -4.69382, -4.50394, -4.06792, -4.4664, -4.15733, -4.44432, -3.77405, -4.00388, -3.90174, -3.78149, -4.17211, -3.99245, -3.61363, -3.97861
0.26, 0.0319375, -4.83494, -4.48651, -4.42628, -4.76249, -4.35492, -4.97708, -4.55338, -4.66442, -5.19635, -4.88055, -5.13568, -4.77692, -4.63573, -5.1527, -4.95258, -5.24683, -4.39293, -4.65278, -4.38447, -4.2067, -4.5742, -4.73891, -4.36917, -4.4557, -4.8138, -4.51255, -4.7261, -4.29529, -4.07175, -4.42793, -3.88165, -4.05291, -3.9358, -4.2464, -4.08464, -4.10293, -4.18376, -4.3016, -4.02425, -3.96329
0.27, 0.0319375, -4.7124, -3.91794, -4.11715, -4.99814, -4.47955, -4.88778, -5.23963, -5.03073, -5.14149, -4.97322, -5.24238, -5.07483, -5.2346, -5.25901, -4.44681, -5.24533, -4.84253, -4.37733, -4.42734, -4.15044, -4.68597, -5.01281, -4.14036, -4.03061, -4.49012, -4.57059, -4.3367, -4.17457, -4.25267, -4.34715, -3.93727, -3.84329, -4.20205, -3.89599, -3.80287, -4.20794, -4.19272, -4.09159, -4.0675, -3.92999
0.28, 0.0319375, -4.52627, -4.65456, -4.738, -4.91721, -5.10383, -4.94284, -5.37094, -5.02206, -4.55325, -4.9716, -5.21685, -4.92326, -5.03269, -5.32055, -4.85853, -5.27762, -4.53827, -4.26715, -4.81344, -4.82179, -4.72695, -4.64281, -4.19626, -4.4863, -4.45085, -4.54496, -4.34576, -4.45326, -4.35441, -4.26549, -3.92444, -3.88613, -4.52163, -4.17367, -4.09192, -4.30357, -4.18544, -4.16333, -4.01918, -4.0147
0.29, 0.0319375, -4.40037, -4.94781, -4.87984, -5.42022, -5.41956, -5.0234, -4.73706, -5.09131, -4.31396, -4.97024, -5.5224, -5.28855, -5.09598, -4.97405, -5.32318, -5.23959, -4.20753, -4.37995, -4.56465, -4.59416, -4.82511, -4.43874, -4.34345, -4.21315, -4.60603, -3.90359, -4.17257, -4.29861, -4.82053, -4.27991, -4.36275, -4.42662, -4.16128, -3.91783, -3.77183, -4.01985, -4.32688, -4.35464, -3.8711, -4.10498
0.3, 0.0319375, -4.35191, -5.02725, -5.37877, -5.30149, -6.29652, -5.3038, -4.63281, -4.9971, -4.80491, -5.41465, -5.68637, -5.01437, -5.36131, -5.17072, -5.17178, -5.05878, -4.3987, -4.4705, -4.91021, -4.60335, -4.60861, -4.68685, -4.4114, -4.42401, -4.65269, -4.23486, -4.28574, -4.42651, -4.44323, -4.41195, -4.45955, -4.06565, -3.91641, -3.69859, -3.68776, -4.08036, -4.69839, -4.35827, -3.9234, -4.06562
0.31, 0.0319375, -4.29804, -5.09312, -5.32797, -4.88597, -4.69514, -4.92729, -5.19902, -5.21865, -4.78654, -4.87234, -5.27089, -4.88429, -4.88078, -5.06779, -5.47153, -5.03716, -4.22646, -4.3278, -4.63711, -4.75575, -4.51786, -4.82414, -4.41982, -4.23389, -4.13016, -4.04051, -3.96012, -4.07701, -3.90438, -4.1603, -3.97736, -3.78523, -3.88254, -3.79366, -4.20902, -4.08419, -4.3288, -4.23312, -4.2836, -4.16605
0.32, 0.0319375, -4.64439, -5.7606, -5.0286, -4.40573, -4.87873, -5.05346, -5.27062, -4.63091, -4.99139, -5.15295, -5.36279, -5.30034, -4.93214, -5.47694, -5.00308, -4.68602, -4.56787, -4.30529, -4.91585, -4.47002, -4.46158, -4.37518, -4.61204, -4.22122, -4.45345, -4.21311, -4.36801, -4.11132, -4.18918, -4.02853, -3.90957, -3.66441, -4.08117, -3.953, -4.0678, -4.04503, -4.08544, -4.09419, -3.80681, -4.09912
0.33, 0.0319375, -4.42976, -6.24833, -5.33097, -4.82285, -5.04099, -5.27591, -4.6839, -5.02909, -4.95135, -5.14747, -5.60808, -4.97619, -4.86762, -5.54594, -4.94871, -4.44641, -3.98959, -4.39709, -5.35069, -5.00878, -4.47785, -4.39561, -4.4593, -4.7313, -4.38925, -4.58669, -4.25832, -4.32796, -3.99056, -4.06122, -3.96241, -3.84031, -3.87178, -3.95292, -3.93978, -3.81985, -4.15864, -4.36845, -3.91157, -4.13151
0.34, 0.0319375, -4.94736, -4.4326, -4.51674, -4.49912, -5.09871, -4.91397, -4.98217, -5.2114, -4.55089, -4.57586, -4.69683, -4.51676, -4.92882, -5.20908, -5.14279, -5.12191, -4.19514, -4.61191, -5.16983, -5.13456, -4.6008, -4.26603, -4.24661, -4.22822, -4.49348, -4.73686, -4.64978, -4.22221, -4.16393, -4.33239, -4.2238, -3.76481, -4.01704, -3.90675, -4.05383, -3.87909, -4.11336, -4.36746, -3.92086, -3.86568
