# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.27, 0.0319375, -1.99905, -2.09514, -3.46693, -3.91079, -3.94002, -4.02013, -3.67682, -3.90158, -3.69028, -3.70826, -3.69715, -3.45387, -3.49137, -3.20964, -3.28973, -3.21698, -3.04031, -2.85273, -2.77688, -2.72802, -2.51988, -2.12167, -2.05152, -1.77024, -1.20459, 0.512426, 3.06703, 1.54001, -0.935045, -1.48019, -1.73928, -1.87558, -2.03555, -2.28512, -2.34416, -1.74523, -1.05329, -2.41121, -2.33491, -2.43766
0.28, 0.0319375, -2.04496, -2.27506, -4.02242, -4.34511, -4.17994, -4.17045, -3.9668, -4.05738, -4.09833, -3.89531, -3.91478, -3.66366, -3.72117, -3.11131, -3.21336, -3.3221, -3.14784, -2.90923, -2.77482, -2.71052, -2.4945, -2.08457, -1.81898, -1.57958, -0.827071, 1.49879, 3.73099, 2.50972, -0.494022, -1.19072, -1.37205, -1.50387, -1.70667, -1.77902, -1.83467, -1.39958, -0.380878, -1.7924, -1.70151, -1.76167
0.29, 0.0319375, -2.7303, -2.10532, -2.93449, -4.23361, -4.48014, -4.28859, -4.24795, -4.27279, -4.17659, -4.25659, -4.17736, -3.9822, -3.85299, -3.23332, -3.30796, -3.46751, -3.23679, -2.64077, -2.72054, -2.79069, -2.47922, -2.0404, -1.72961, -1.49104, -0.69782, 1.92495, 4.1358, 2.75234, -0.28898, -1.05279, -1.22105, -1.28054, -1.41558, -1.60459, -1.64136, -0.516635, 0.71277, -1.20579, -1.24518, -1.2414
0.3, 0.0319375, -1.51794, -2.21386, -3.42226, -4.0301, -3.7115, -4.68275, -4.09819, -4.46846, -4.17061, -4.10631, -4.22456, -3.95626, -4.03754, -3.44121, -3.34826, -3.5467, -3.4099, -2.81642, -3.02455, -3.08056, -2.82533, -2.2878, -2.40002, -1.92098, -1.35803, 1.28694, 4.05933, 2.47172, -1.18059, -1.78177, -1.62379, -1.71415, -1.77579, -2.00384, -2.01024, -0.75623, 0.383125, -1.23987, -1.51353, -1.38948
0.31, 0.0319375, -1.41139, -2.3853, -3.431, -3.39178, -3.48577, -3.75722, -3.46427, -3.72448, -3.46222, -3.44797, -3.44198, -3.24213, -3.21178, -3.02581, -3.01331, -2.95002, -2.75966, -2.62579, -2.54088, -2.51369, -2.24154, -1.9939, -1.82381, -1.59936, -1.17789, 1.2542, 4.20077, 2.43134, -0.982348, -1.53878, -1.4556, -1.7629, -1.90698, -1.86891, -1.99375, -1.04698, 0.288247, -1.19461, -1.6024, -1.58744
0.32, 0.0319375, -2.49394, -2.52664, -3.09398, -3.03266, -2.96085, -3.17179, -2.74764, -2.9629, -2.75928, -2.71143, -2.71939, -2.50908, -2.52844, -2.28572, -2.32604, -2.27201, -2.11111, -1.93756, -1.85722, -1.79738, -1.61326, -1.3791, -1.16891, -0.939138, -0.632559, 1.36612, 4.31075, 2.39392, -0.525408, -1.0023, -1.08855, -1.39912, -1.63976, -1.78729, -2.06093, -0.668347, 0.547252, -1.51293, -1.49415, -1.52845
0.33, 0.0319375, -2.22873, -3.67827, -3.67912, -4.36261, -4.25926, -4.03043, -4.18225, -4.54944, -4.31123, -4.28259, -4.38417, -3.98095, -3.91549, -3.37711, -3.32302, -3.49562, -3.2367, -2.66479, -2.76895, -2.61121, -2.42742, -2.03513, -1.84663, -1.5453, -1.16784, 1.07673, 4.33898, 2.35334, -0.599507, -0.997915, -1.09504, -1.28589, -1.21926, -1.42172, -1.58797, -0.510497, 0.451722, -1.19901, -1.25061, -1.12244
0.34, 0.0319375, -2.69769, -2.629, -3.06298, -3.82434, -4.56996, -3.87569, -3.80248, -4.14197, -4.19963, -3.97487, -4.11792, -3.83484, -3.87364, -3.24387, -3.10854, -3.59862, -3.31855, -2.86566, -2.95742, -3.01965, -2.79524, -2.46509, -2.4999, -2.28635, -1.9184, 1.04693, 4.35658, 2.35181, -1.38905, -1.83683, -1.86424, -2.01613, -1.79156, -1.81221, -2.1394, -0.689935, 0.357479, -1.52044, -1.22666, -1.43551
0.35, 0.0319375, -1.86401, -2.93446, -3.53886, -4.19881, -4.32961, -4.06868, -4.10489, -4.37951, -4.24303, -4.22045, -4.4663, -4.02922, -4.0333, -3.50886, -3.38752, -3.59405, -3.35068, -2.74131, -2.66492, -2.81368, -2.65731, -2.19736, -2.07737, -1.83308, -1.42865, 1.14352, 4.40335, 2.34863, -0.897172, -1.25153, -1.44949, -1.6136, -1.67654, -1.59416, -1.80173, -0.426762, 0.438317, -1.46471, -1.35657, -1.22435
0.36, 0.0319375, -1.2147, -3.39121, -3.42825, -3.34456, -4.08571, -3.39924, -3.42203, -3.61573, -3.35646, -3.36818, -3.35407, -3.20395, -3.10793, -2.92685, -2.86348, -2.84652, -2.68761, -2.23019, -2.23522, -2.3187, -2.13052, -1.81621, -1.61477, -1.38293, -1.03835, 0.988097, 4.38384, 2.35997, -0.684773, -1.098, -1.20322, -1.35243, -1.50199, -1.53779, -1.68168, -0.35293, 0.480815, -1.23443, -1.30133, -1.07718
0.37, 0.0319375, -1.37047, -3.32207, -3.31755, -3.23365, -3.73517, -3.24813, -3.13239, -3.31331, -3.11918, -3.05533, -3.09025, -2.90983, -2.90144, -2.6178, -2.66919, -2.65114, -2.49034, -2.09808, -2.1966, -2.19124, -2.00655, -1.69758, -1.54125, -1.31362, -1.03481, 0.999468, 4.34683, 2.28827, -0.876794, -1.32277, -1.28603, -1.54292, -1.83959, -1.84164, -1.95857, -0.348319, 0.561562, -1.4718, -1.49755, -1.7073
0.38, 0.0319375, -1.84742, -2.70716, -3.6565, -3.8154, -4.29683, -4.15307, -3.98021, -4.37214, -4.1128, -4.00375, -3.95133, -3.90297, -3.82415, -3.39493, -3.3267, -3.50343, -3.26605, -2.5867, -2.7797, -2.9192, -2.55573, -2.2017, -2.14418, -1.88758, -1.59882, 0.959816, 4.3913, 2.32791, -1.05768, -1.39739, -1.26417, -1.51555, -1.58639, -1.75413, -1.9798, -0.342072, 0.562497, -1.47351, -1.28646, -1.48988
0.39, 0.0319375, -1.61674, -2.70687, -3.56592, -4.54639, -4.13761, -4.0784, -3.87592, -4.10101, -3.81181, -3.88706, -3.82686, -3.60353, -3.55315, -2.92233, -3.00368, -3.3729, -3.24153, -2.71258, -2.69721, -2.93766, -2.61938, -2.37039, -2.28019, -2.09587, -1.81727, 0.960475, 4.41128, 2.36318, -1.34049, -1.72055, -1.66543, -1.77166, -1.60429, -1.9473, -2.36467, -0.287975, 0.603083, -1.46073, -1.1792, -1.36751
0.4, 0.0319375, -1.46313, -2.30287, -3.61474, -3.76298, -4.54276, -3.96086, -4.02067, -4.14504, -4.06463, -3.88261, -3.97527, -3.71341, -3.60779, -2.74139, -2.89597, -3.27576, -3.17677, -2.60226, -2.6371, -2.6975, -2.46463, -2.00723, -1.94156, -1.64789, -1.33488, 0.996677, 4.41693, 2.44202, -0.8373, -1.21547, -1.0694, -1.23831, -1.53677, -1.56026, -1.81253, -0.279453, 0.620833, -1.22089, -1.41563, -1.21642
0.41, 0.0319375, -2.13585, -2.27382, -3.35963, -3.60575, -3.77438, -3.8202, -3.38431, -3.5992, -3.42297, -3.45981, -3.39286, -3.20265, -3.12161, -2.71755, -2.72928, -2.8445, -2.6906, -2.29388, -2.30765, -2.24416, -1.99723, -1.68467, -1.5096, -1.23898, -0.864686, 1.04609, 4.44264, 2.46806, -0.469418, -0.839113, -0.946946, -1.11594, -1.20648, -1.44323, -1.57031, -0.189794, 0.652808, -0.966062, -1.12637, -1.15682
