# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.32, 0.0319375, -0.799314, -0.788756, -1.32185, -1.6449, -1.47608, -1.01321, -1.57696, -1.44077, -0.61281, -1.08535, -1.63033, -1.30189, -1.23699, -1.40431, -1.56178, -1.1801, -0.82452, -1.22889, -0.851177, -0.603799, -0.902443, -1.36482, -1.05095, -0.799968, -0.639311, -0.625041, 0.184695, 0.182052, 0.583007, 0.950629, 0.156257, -0.132342, -0.19548, -0.16879, -0.0576804, -0.987634, -1.28462, -0.970725, -1.19141, -1.37726
0.33, 0.0319375, -0.992096, -0.396559, -0.75315, -1.21869, -2.22128, -0.800868, -1.17445, -1.75614, -1.21137, -1.01861, -1.37771, -1.49815, -1.06762, -1.29113, -1.11112, -0.929515, -0.857076, -1.22138, -0.61265, -0.762916, -0.726488, -1.27019, -0.924266, -0.348605, -0.178059, -0.408606, 0.242321, 0.375016, 0.224963, 0.672008, 0.468644, 0.00638149, -0.475454, -0.0750543, -0.0036004, -1.0416, -1.1626, -0.957613, -1.00491, -1.14723
0.34, 0.0319375, -1.09248, -0.97906, -1.47929, -1.31061, -2.33852, -1.21347, -1.29038, -1.32694, -0.713169, -1.01569, -1.6916, -1.08758, -1.53825, -1.35769, -1.08559, -1.1297, -1.34223, -1.04168, -0.709041, -0.874621, -0.807287, -0.917608, -1.12059, -0.364544, 0.0471788, -0.146853, 0.185177, 0.193857, 0.585283, 0.614896, 0.777974, 0.122638, 0.109775, 0.249008, -0.151466, -0.988964, -1.1935, -1.09056, -1.0913, -1.24455
0.35, 0.0319375, -0.632638, -1.00347, -0.942702, -1.59941, -0.986468, -1.49735, -1.43863, -1.19638, -0.575183, -1.37487, -0.772636, -0.87641, -1.47178, -1.30336, -1.17405, -1.63413, -0.882086, -0.719726, -0.501385, -0.89332, -0.340246, -1.17434, -1.15586, -0.949724, -0.123149, 0.298948, 0.589285, 0.219699, 0.7338, 0.82344, 0.796987, -0.231283, 0.0458984, -0.052328, -1.00192, -1.33579, -1.35994, -1.27373, -1.11275, -1.3176
0.36, 0.0319375, -0.267743, -1.28746, -1.17139, -2.01076, -1.29581, -0.72703, -0.999463, -1.19753, -0.779245, -1.56527, -1.29503, -1.33612, -1.27583, -1.13148, -1.11281, -1.37565, -1.10784, -0.616188, -0.602114, -0.783358, -0.353148, -0.641101, -0.683071, -0.6455, -0.534791, -0.446835, 0.370937, 0.135072, 0.441995, 0.490516, 0.646782, -0.327403, 0.313925, -0.00790187, -0.670646, -1.01845, -1.08483, -1.19491, -1.1891, -1.20729
0.37, 0.0319375, -0.141692, -1.35731, -1.39738, -0.994842, -2.03235, -0.717857, -0.997745, -1.27486, -1.46596, -2.05599, -1.83568, -2.08459, -1.62524, -1.26333, -1.45799, -1.18846, -1.47819, -0.819291, -0.467366, -0.539576, -0.374561, -0.610113, -0.733585, -0.574211, -0.167206, -0.378379, 0.470349, 0.00380269, 0.104168, 0.141672, 0.41095, -0.0697948, 0.261581, -0.0666754, -0.862472, -1.03475, -0.99126, -1.19907, -1.21554, -1.36108
0.38, 0.0319375, 0.513803, 0.204351, -0.270044, -0.327412, -1.07732, -0.795407, -0.522812, -0.717943, -1.10275, -1.05515, -1.61021, -1.60312, -1.30725, -1.14246, -1.43609, -0.995345, -0.711245, -0.465131, -0.533448, -0.500976, -0.905349, -0.81494, -0.455729, -0.852471, -0.106056, -0.320357, 0.194269, 0.32798, 0.168243, 0.249093, 0.741795, -0.0868166, -0.24515, -0.034862, -0.800175, -1.24822, -0.921083, -1.02434, -0.964817, -1.38645
0.39, 0.0319375, 1.56929, 0.948006, 0.261447, 0.101274, -0.754917, -0.878579, -0.820461, -0.459782, -0.268302, -0.987603, -1.20582, -1.28677, -1.42472, -1.11971, -1.24187, -0.793321, -0.557315, -0.387608, -0.537556, -0.281811, -0.617964, -0.468875, -0.748501, -0.666302, -0.107407, 0.0106567, 0.217021, 0.140028, -0.05762, 0.303286, 0.766457, -0.0824139, 0.1567, -0.221511, -0.589932, -1.20728, -1.17648, -1.12188, -1.02281, -1.58538
0.4, 0.0319375, 1.53462, 1.06009, 0.175059, 0.239638, -0.101764, -0.746231, -0.917441, -1.00609, -0.727372, -1.24241, -0.616057, -1.08493, -1.09341, -0.867606, -0.772283, -0.860944, -0.498906, -0.332676, -0.26766, -0.382957, -0.166722, -0.633386, -0.821822, -0.398262, 0.00126127, 0.0727875, 0.234263, 0.0354713, 0.201251, 0.103094, 0.487195, -0.0316143, 0.322174, -0.295929, -1.09119, -1.27596, -0.908238, -0.856427, -1.17061, -1.60752
0.41, 0.0319375, 0.954583, 0.512595, -0.311101, 0.129786, -0.925468, -0.642038, -0.491366, -0.931927, -0.551739, -1.36626, -1.03525, -0.894881, -0.927316, -0.716301, -0.808875, -0.88654, -0.10507, -0.447974, -1.13261, -0.404907, 0.291739, -0.737224, -0.952239, -0.237082, -0.426892, -0.41374, 0.301921, 0.14459, 0.304927, 0.168947, 0.287216, 0.238929, -0.0322149, -0.54913, -1.02874, -0.940439, -0.870182, -0.741452, -0.972235, -1.34455
