# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.24, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.97831, -7.68749, -7.23963, -6.28543, -4.74654, 3.18518, 2.08757, -5.74742, -6.55577, -7.07944, -7.55164, -7.8334, -7.86506, -7.92955, -7.65769, -7.6783, -7.42051, -7.13573, -6.30596, -7.05535, -7.4458, -7.53179, -7.43168, -7.31323, -6.72488, -6.05001, -6.51432, -6.94503, -6.95119, -6.51314, -5.93422, -6.72865
0.25, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.99521, -7.7508, -7.21715, -6.2592, -4.76492, 3.18512, 2.08749, -5.74828, -6.55558, -7.13846, -7.65339, -7.78765, -7.86052, -7.7036, -7.67467, -7.80169, -7.60072, -7.0844, -6.24016, -6.88475, -7.50464, -7.3888, -7.2741, -7.18328, -7.19731, -6.45826, -6.76559, -6.94392, -6.8388, -6.69152, -6.15096, -6.56428
0.26, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.78461, -7.20439, -6.26062, -4.76293, 3.18517, 2.08756, -5.72917, -6.53794, -7.10825, -7.64452, -7.79626, -7.81644, -7.73337, -7.57149, -7.79372, -7.70999, -7.1275, -6.37645, -6.82141, -7.70369, -7.53099, -7.16065, -7.36353, -7.08332, -6.10049, -6.82395, -7.00524, -6.87483, -6.87809, -6.042, -6.69601
0.27, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.96952, -7.73909, -7.15955, -6.33571, -4.73971, 3.18519, 2.08757, -5.73742, -6.55354, -7.11394, -7.65191, -7.75778, -7.7291, -7.906, -7.54727, -7.40835, -7.66748, -7.03955, -6.48076, -6.76623, -7.85219, -7.57566, -7.60861, -7.53381, -6.94045, -6.23193, -6.77855, -7.39681, -7.08626, -6.67908, -5.91714, -6.70688
0.28, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.94462, -7.81688, -7.13918, -6.27865, -4.74047, 3.18519, 2.08758, -5.73621, -6.52585, -7.11803, -7.6574, -8.02412, -8.05905, -8.05905, -7.92646, -8.0043, -7.85838, -6.90416, -6.49888, -7.21186, -8.05905, -7.84889, -7.87966, -7.75095, -7.24413, -5.99049, -6.83218, -7.42922, -7.48107, -6.79941, -5.90007, -6.63994
0.29, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.0275, -7.68122, -7.18861, -6.23713, -4.76375, 3.18516, 2.08753, -5.73586, -6.55842, -7.15294, -7.54979, -7.82625, -7.96258, -7.96475, -7.75324, -7.78496, -7.6566, -6.88912, -6.36387, -7.04147, -7.56121, -7.48807, -7.4183, -7.35462, -6.99173, -5.93623, -6.71403, -6.98444, -7.2054, -6.71591, -5.8436, -6.47265
0.3, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.6466, -7.25429, -6.24743, -4.75416, 3.18515, 2.08751, -5.73514, -6.58684, -7.09924, -7.55865, -7.69723, -7.80075, -7.91812, -7.53175, -7.26586, -7.38191, -6.83629, -6.40948, -6.8517, -7.54792, -7.4065, -7.35607, -7.32474, -6.5713, -5.85732, -6.73304, -6.6549, -6.61033, -6.49222, -6.01755, -6.54369
0.31, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.70892, -7.26259, -6.28332, -4.7421, 3.18519, 2.08756, -5.70991, -6.55163, -7.12572, -7.52535, -7.87386, -7.8998, -7.78538, -7.65883, -7.7229, -7.59864, -6.5844, -6.2422, -6.83623, -7.57499, -7.70127, -7.42219, -7.40263, -6.73908, -6.04109, -6.81917, -6.98921, -6.97681, -6.93307, -6.27805, -6.67717
0.32, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.74341, -7.19833, -6.31297, -4.7385, 3.1852, 2.08757, -5.70491, -6.55156, -7.11694, -7.6343, -7.81218, -7.81789, -7.60762, -7.73196, -8.05905, -8.05905, -7.17284, -6.26687, -6.89196, -8.03251, -7.4488, -7.50051, -7.40336, -6.96966, -6.00821, -6.86872, -7.12347, -7.06149, -6.87078, -6.17351, -6.81596
0.33, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -7.654, -7.20277, -6.29714, -4.75683, 3.18516, 2.08752, -5.70752, -6.56073, -7.10984, -7.64804, -7.68098, -8.05905, -7.99622, -8.05905, -7.81131, -7.65967, -7.43794, -6.63301, -6.78498, -7.70235, -7.60748, -7.59872, -7.42067, -6.77755, -6.26691, -7.04101, -7.29552, -7.26496, -6.66626, -5.82522, -6.68254
