# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.23, 0.0319375, 1.21603, 1.0827, 1.61501, 1.83947, 0.906635, 1.38068, 2.65697, 4.06629, 4.55678, 3.32066, 2.87316, 2.61296, 1.88129, 1.14377, 1.01217, 1.67266, 1.34719, 2.36291, 2.68599, 2.46879, 2.24877, 2.29692, 2.90037, 2.66259, 2.63164, 3.11892, 2.81535, 2.31449, 2.33208, 2.07369, 2.86814, 2.92077, 2.46054, 2.73586, 3.35133, 3.62479, 3.5581, 3.8577, 4.03681, 2.98126
0.24, 0.0319375, 0.366484, 0.850148, 1.99606, 1.69053, 1.17424, 2.46721, 2.70883, 4.06215, 4.22242, 3.73282, 2.64954, 2.95798, 2.50519, 1.43849, 1.74246, 1.53506, 1.33365, 2.16543, 2.30002, 2.09057, 2.37022, 2.67728, 2.69636, 2.93083, 3.03626, 3.20757, 2.37509, 2.90907, 3.38829, 2.64476, 3.72221, 3.15566, 2.98145, 3.5063, 3.66148, 3.67383, 3.98015, 4.1202, 4.04479, 3.68587
0.25, 0.0319375, 0.490561, 1.09414, 2.58278, 2.71802, 1.98091, 3.14172, 3.05863, 3.42154, 3.93536, 3.12575, 3.51207, 3.05272, 2.67493, 1.60836, 2.16934, 1.72185, 1.96864, 1.57041, 1.75095, 1.80552, 2.51427, 2.7785, 2.71868, 2.94682, 3.37467, 3.02036, 2.35683, 3.67066, 3.69975, 3.17543, 4.20115, 3.61975, 3.18794, 3.64023, 3.63431, 3.39987, 3.83551, 4.03512, 4.08272, 3.85344
0.26, 0.0319375, 1.90899, 1.647, 2.07684, 2.29832, 2.78837, 2.59153, 2.98317, 2.96834, 3.85743, 3.29337, 3.36314, 2.96144, 2.20263, 2.14245, 2.11038, 1.56195, 1.7907, 1.71569, 2.15574, 1.99988, 2.69518, 2.33219, 2.90216, 3.51431, 2.82511, 2.20769, 2.08796, 3.4869, 3.88794, 3.43161, 4.00791, 3.27265, 3.24267, 3.1724, 3.45792, 3.59561, 4.10301, 3.80581, 3.75501, 3.43861
0.27, 0.0319375, 2.49728, 2.58691, 2.8988, 2.00529, 1.83849, 2.35774, 2.57456, 2.90064, 3.18703, 2.41378, 2.60218, 2.15099, 2.34985, 1.81672, 1.87165, 1.51856, 1.00229, 1.84475, 1.66772, 2.09289, 2.50959, 2.0945, 2.25581, 3.32783, 2.28345, 1.25625, 1.24179, 2.55897, 3.10059, 2.84049, 3.04031, 2.52072, 2.9908, 2.90459, 2.78106, 3.19184, 3.68402, 3.19397, 3.08708, 2.72168
0.28, 0.0319375, 3.13629, 3.03489, 2.90132, 2.26481, 1.8338, 2.51196, 2.68437, 3.37885, 3.60136, 1.57392, 1.84896, 2.01406, 1.7163, 1.37596, 1.80715, 1.35382, 1.04403, 1.71664, 1.54313, 2.00662, 2.11458, 2.08035, 1.86613, 2.82693, 2.38614, 1.4138, 1.46763, 2.68681, 2.97785, 2.91889, 3.07972, 2.21029, 3.1842, 2.96667, 2.99907, 3.19469, 3.18094, 2.93925, 2.9074, 2.85316
0.29, 0.0319375, 2.62565, 2.40787, 2.49003, 2.22274, 1.69187, 1.96403, 2.47811, 3.49405, 3.12505, 1.91953, 1.8125, 2.03939, 1.38197, 1.20082, 1.79416, 1.7215, 1.47644, 1.44842, 1.36511, 1.84059, 2.2094, 1.94151, 1.58667, 2.16739, 2.44225, 1.80297, 0.994442, 2.30323, 3.37272, 3.32103, 3.29618, 2.86105, 2.87259, 2.41994, 3.44932, 3.81779, 3.30871, 3.03964, 2.98703, 3.12316
0.3, 0.0319375, 1.38275, 2.06451, 2.18213, 2.17727, 1.14312, 1.49189, 1.96525, 3.07699, 2.26032, 1.92491, 1.88258, 1.77465, 1.03527, 1.56719, 2.13654, 1.91301, 1.77228, 1.7775, 1.02883, 1.80388, 2.32009, 1.97566, 1.95697, 2.07366, 2.61637, 2.04797, 1.16796, 1.82344, 2.83917, 3.32967, 3.35495, 3.14714, 2.98954, 2.66883, 3.57245, 3.94395, 3.42392, 3.12432, 2.67406, 2.99877
0.31, 0.0319375, 1.9459, 1.34903, 1.76813, 1.73614, 1.06504, 0.980865, 1.6981, 2.91603, 1.84586, 0.80792, 1.43086, 0.952012, 0.872312, 1.52986, 1.44736, 1.32634, 1.48603, 1.39255, 1.6121, 1.91228, 2.49185, 2.40288, 2.34386, 2.28228, 2.28264, 1.75833, 1.14686, 1.74226, 2.50152, 3.23512, 3.33954, 3.2101, 2.96734, 2.87021, 3.4791, 3.94895, 3.8549, 2.89779, 2.27744, 2.08585
0.32, 0.0319375, 1.92552, 2.3766, 1.80497, 1.91411, 0.108475, 0.8201, 1.73762, 2.99567, 2.06842, 1.17171, 1.13917, 1.36058, 0.897059, 0.974366, 1.31363, 1.14485, 1.51387, 1.845, 1.76416, 2.35679, 2.18619, 2.35455, 2.1959, 2.20299, 2.21855, 1.79689, 0.786652, 1.44048, 2.15142, 3.24295, 3.42453, 3.00695, 2.42101, 3.11822, 3.8395, 4.01266, 3.69679, 2.60005, 2.08312, 1.89107
0.33, 0.0319375, 2.12917, 3.10239, 2.82774, 1.47858, 1.18854, 1.61667, 1.6563, 3.22325, 2.94736, 1.31712, 1.21253, 1.05214, 0.695245, 1.26919, 1.73381, 1.77241, 2.04831, 1.95058, 1.48746, 1.95445, 2.12676, 2.44822, 2.06779, 1.75578, 1.74971, 1.35653, 0.745262, 1.27089, 2.41657, 3.30141, 3.48242, 3.16819, 2.65026, 3.37596, 3.68748, 4.00397, 3.59922, 2.67187, 2.20594, 2.23089
0.34, 0.0319375, 2.09072, 2.989, 2.66327, 1.53561, 0.816275, 1.40835, 2.07187, 3.13717, 3.12095, 1.50955, 0.924473, 1.1518, 1.0067, 1.5705, 1.57457, 1.41379, 2.06308, 2.00206, 1.89493, 1.74079, 2.47177, 2.33607, 2.23266, 1.99346, 2.09117, 1.11883, 1.08141, 0.957167, 2.21018, 3.65827, 3.66395, 2.94262, 2.92344, 3.38424, 3.41173, 3.72718, 3.35538, 2.90858, 2.02827, 1.97274
0.35, 0.0319375, 2.44229, 1.70162, 1.5003, 1.41913, 1.15388, 1.66165, 1.92204, 2.12534, 2.95575, 1.14728, 0.445179, 1.16974, 1.41295, 1.4198, 2.24295, 1.31385, 2.21277, 2.09391, 1.7172, 2.23753, 2.5772, 2.11543, 1.77226, 1.55023, 2.26442, 0.894944, 0.49182, 1.00867, 2.28049, 3.49397, 3.63081, 2.8193, 3.16061, 3.15292, 3.2973, 3.54798, 3.57664, 2.73017, 1.45297, 1.38919
0.36, 0.0319375, 1.73839, 1.90158, 1.41169, 1.35133, 0.790517, 1.50614, 1.69226, 1.70533, 2.5057, 1.87918, 0.114253, 1.12321, 1.23874, 1.22078, 2.0771, 1.42489, 1.62246, 1.86409, 2.14826, 2.30147, 2.29587, 2.04078, 1.15146, 0.956842, 1.91791, 1.37732, 0.425699, 0.690085, 2.54006, 3.85343, 3.43257, 3.06428, 3.17301, 3.23982, 3.41527, 3.63877, 3.90623, 2.85946, 1.40945, 1.19347
