x0,x1,x2,x3,x4,x5
1454,1193,261,1198,1195,0
1452,1193,259,1196,1195,0
1439,1193,246,1198,1195,0
1432,1193,239,1200,1195,0
1361,1193,168,1200,1195,0
1254,1193,61,1192,1195,0
1214,1193,0,1194,1195,0
1197,1193,0,1204,1195,0
1187,1193,0,1194,1195,0
1187,1193,0,1195,1195,0
1176,1193,0,1197,1195,0
1179,1193,0,1193,1195,0
1180,1193,0,1194,1195,0
1181,1193,0,1196,1195,0
1180,1193,0,1197,1195,0
1180,1193,0,1196,1195,0
1184,1193,0,1196,1195,0
1187,1193,0,1191,1195,0
1180,1193,0,1196,1195,0
1183,1192,0,1197,1195,0
1185,1192,0,1197,1195,0
1193,1192,0,1202,1195,0
1204,1192,0,1190,1195,0
1221,1193,0,1197,1195,0
1249,1193,56,1197,1195,0
1329,1193,136,1198,1195,0
1415,1193,222,1202,1195,0
1422,1193,229,1196,1195,0
1428,1193,235,1197,1195,0
1437,1193,244,1196,1195,0
1448,1193,255,1199,1195,0
1451,1193,258,1207,1195,0
1454,1193,261,1192,1195,0
1460,1193,267,1194,1195,0
1464,1193,271,1195,1195,0
1459,1193,266,1204,1195,0
1461,1193,268,1199,1195,0
1463,1193,270,1201,1195,0
1465,1193,272,1198,1195,0
1461,1193,268,1196,1195,0
1467,1193,274,1201,1195,0
1470,1193,277,1202,1195,0
1463,1193,270,1203,1195,0
1462,1193,269,1203,1195,0
1467,1193,274,1198,1195,0
1465,1193,272,1198,1195,0
1464,1193,271,1200,1195,0
1469,1193,276,1200,1195,0
1465,1193,272,1199,1195,0
1461,1193,268,1205,1195,0
1468,1193,275,1196,1195,0
1463,1193,270,1198,1195,0
1462,1193,269,1199,1195,0
1456,1193,263,1197,1195,0
1461,1193,268,1197,1195,0
1459,1193,266,1195,1195,0
1464,1193,271,1193,1195,0
1448,1193,255,1197,1195,0
1413,1193,220,1201,1195,0
1266,1193,73,1198,1195,0
1223,1193,0,1194,1195,0
1197,1193,0,1202,1195,0
1187,1193,0,1195,1195,0
1182,1193,0,1198,1195,0
1185,1193,0,1196,1195,0
1182,1193,0,1196,1195,0
1184,1193,0,1203,1195,0
1178,1192,0,1196,1195,0
1176,1192,0,1199,1195,0
1178,1192,0,1197,1195,0
1190,1192,0,1198,1195,0
1183,1192,0,1195,1195,0
1186,1192,0,1195,1195,0
1182,1192,0,1199,1195,0
1183,1192,0,1194,1195,0
1190,1192,0,1192,1195,0
1188,1192,0,1196,1195,0
1191,1192,0,1199,1195,0
1192,1192,0,1194,1195,0
1204,1192,0,1196,1195,0
1217,1192,0,1199,1195,0
1244,1192,52,1193,1195,0
1329,1192,137,1193,1195,0
1430,1192,238,1197,1195,0
1445,1192,253,1194,1195,0
1447,1192,255,1194,1195,0
1453,1192,261,1196,1195,0
1459,1192,267,1200,1195,0
1459,1192,267,1195,1195,0
1464,1192,272,1195,1195,0
1465,1192,273,1198,1195,0
1460,1192,268,1201,1195,0
1462,1192,270,1198,1195,0
1465,1192,273,1193,1195,0
1464,1192,272,1191,1195,0
1458,1192,266,1199,1195,0
1463,1192,271,1204,1195,0
1461,1192,269,1195,1195,0
1454,1192,262,1195,1195,0
1445,1192,253,1193,1195,0
1425,1192,233,1191,1195,0
1347,1192,155,1192,1195,0
1258,1192,66,1203,1195,0
1231,1192,0,1198,1195,0
1218,1193,0,1198,1195,0
1214,1193,0,1194,1195,0
1205,1193,0,1203,1195,0
1196,1193,0,1192,1195,0
1196,1193,0,1198,1195,0
1194,1193,0,1200,1195,0
1194,1193,0,1196,1195,0
1200,1193,0,1191,1195,0
1199,1193,0,1191,1195,0
1212,1193,0,1195,1195,0
1243,1193,50,1196,1195,0
1350,1193,157,1200,1195,0
1410,1193,217,1203,1195,0
1417,1193,224,1205,1195,0
1424,1193,231,1190,1195,0
1433,1193,240,1195,1195,0
1437,1193,244,1197,1195,0
1445,1193,252,1198,1195,0
1445,1193,252,1200,1195,0
1449,1193,256,1196,1195,0
1450,1193,257,1195,1195,0
1450,1193,257,1204,1195,0
1451,1193,258,1195,1195,0
1447,1193,254,1195,1195,0
1455,1193,262,1197,1195,0
1456,1193,263,1193,1195,0
1454,1193,261,1197,1195,0
1452,1193,259,1196,1195,0
1450,1193,257,1200,1195,0
1455,1193,262,1193,1195,0
1455,1193,262,1195,1195,0
1453,1193,260,1207,1195,0
1459,1193,266,1199,1195,0
1455,1193,262,1190,1195,0
1452,1193,259,1200,1195,0
1454,1193,261,1191,1195,0
1454,1193,261,1200,1195,0
1452,1193,259,1199,1195,0
1452,1193,259,1189,1195,0
1450,1193,257,1202,1195,0
1445,1193,252,1191,1195,0
1447,1193,254,1198,1195,0
1445,1193,252,1197,1195,0
1442,1193,249,1194,1195,0
1440,1193,247,1195,1195,0
1432,1193,239,1199,1195,0
1422,1193,229,1194,1195,0
1402,1193,209,1189,1195,0
1377,1193,184,1198,1195,0
1282,1193,89,1194,1195,0
1221,1193,0,1195,1195,0
1199,1193,0,1199,1195,0
1191,1193,0,1198,1195,0
1195,1193,0,1198,1195,0
1183,1193,0,1193,1195,0
1187,1193,0,1196,1195,0
1179,1193,0,1192,1195,0
1180,1193,0,1197,1195,0
1182,1193,0,1196,1195,0
1182,1193,0,1195,1195,0
1180,1193,0,1193,1195,0
1189,1193,0,1190,1195,0
1181,1192,0,1196,1195,0
1180,1192,0,1192,1195,0
1179,1192,0,1202,1195,0
1180,1192,0,1192,1195,0
1189,1192,0,1195,1195,0
1179,1192,0,1203,1195,0
1185,1192,0,1194,1195,0
1186,1192,0,1194,1195,0
1183,1192,0,1197,1195,0
1188,1192,0,1197,1195,0
1181,1192,0,1196,1195,0
1182,1192,0,1194,1195,0
1186,1192,0,1195,1195,0
1186,1192,0,1195,1195,0
1191,1192,0,1201,1195,0
1182,1192,0,1196,1195,0
1189,1192,0,1197,1195,0
1190,1192,0,1192,1195,0
1193,1192,0,1200,1195,0
1203,1192,0,1191,1195,0
1208,1192,0,1200,1195,0
1223,1192,0,1193,1195,0
1257,1192,65,1197,1195,0
1355,1192,163,1194,1195,0
1388,1192,196,1199,1195,0
1395,1192,203,1199,1195,0
1406,1192,214,1195,1195,0
1414,1192,222,1198,1195,0
1413,1192,221,1196,1195,0
1416,1192,224,1198,1195,0
1425,1192,233,1195,1195,0
1420,1192,228,1199,1195,0
1419,1192,227,1199,1195,0
1425,1192,233,1197,1195,0
1423,1192,231,1195,1195,0
1426,1192,234,1197,1195,0
1428,1192,236,1199,1195,0
1422,1192,230,1200,1195,0
1416,1192,224,1196,1195,0
1417,1192,225,1199,1195,0
1419,1192,227,1196,1195,0
1414,1192,222,1200,1195,0
1403,1192,211,1200,1195,0
1396,1192,204,1203,1195,0
1380,1192,188,1196,1195,0
1354,1192,162,1199,1195,0
1283,1192,91,1196,1195,0
1241,1192,49,1197,1195,0
1226,1192,0,1194,1195,0
1216,1192,0,1194,1195,0
1218,1192,0,1202,1195,0
1212,1193,0,1196,1195,0
1211,1193,0,1196,1195,0
1219,1193,0,1202,1195,0
1224,1193,0,1201,1195,0
1232,1193,0,1195,1195,0
1233,1193,0,1193,1195,0
1239,1193,46,1195,1195,0
1231,1193,0,1196,1195,0
1230,1193,0,1197,1195,0
1229,1194,0,1203,1195,0
1229,1194,0,1195,1195,0
1239,1194,45,1195,1195,0
1252,1194,58,1201,1195,0
1271,1194,77,1194,1195,0
1369,1194,175,1198,1195,0
1407,1194,213,1202,1195,0
1412,1194,218,1194,1195,0
1429,1194,235,1194,1195,0
1432,1194,238,1199,1195,0
1435,1194,241,1196,1195,0
1441,1194,247,1194,1195,0
1443,1194,249,1196,1195,0
1441,1194,247,1201,1195,0
1450,1194,256,1199,1195,0
1444,1194,250,1200,1195,0
1443,1194,249,1195,1195,0
1442,1194,248,1194,1195,0
1437,1194,243,1199,1195,0
1424,1194,230,1195,1195,0
1407,1194,213,1197,1195,0
1256,1194,62,1194,1195,0
1202,1194,0,1195,1195,0
1188,1194,0,1193,1195,0
1179,1194,0,1193,1195,0
1187,1194,0,1196,1195,0
1177,1194,0,1199,1195,0
1180,1193,0,1189,1195,0
1178,1193,0,1196,1195,0
1186,1193,0,1189,1195,0
1179,1193,0,1200,1195,0
1184,1193,0,1197,1195,0
1193,1193,0,1191,1195,0
1186,1193,0,1197,1195,0
1189,1193,0,1195,1195,0
1200,1193,0,1197,1195,0
1219,1193,0,1196,1195,0
1284,1193,91,1195,1195,0
1391,1193,198,1196,1195,0
1397,1193,204,1194,1195,0
1410,1193,217,1193,1195,0
1412,1193,219,1194,1195,0
1415,1193,222,1195,1195,0
1409,1193,216,1192,1195,0
1406,1193,213,1201,1195,0
1409,1193,216,1205,1195,0
1403,1193,210,1201,1195,0
1396,1193,203,1195,1195,0
1393,1193,200,1196,1195,0
1390,1193,197,1203,1195,0
1389,1193,196,1193,1195,0
1381,1193,188,1199,1195,0
1356,1193,163,1196,1195,0
1316,1193,123,1194,1195,0
1283,1193,90,1196,1195,0
1258,1193,65,1206,1195,0
1241,1193,48,1197,1195,0
1227,1193,0,1191,1195,0
1216,1194,0,1198,1195,0
1204,1194,0,1197,1195,0
1202,1194,0,1193,1195,0
1195,1194,0,1193,1195,0
1190,1194,0,1192,1195,0
1191,1194,0,1191,1195,0
1194,1194,0,1192,1195,0
1187,1194,0,1195,1195,0
1185,1193,0,1197,1195,0
1187,1193,0,1204,1195,0
1183,1193,0,1193,1195,0
1181,1193,0,1197,1195,0
1182,1193,0,1197,1195,0
1181,1193,0,1194,1195,0
1186,1193,0,1197,1195,0
1182,1193,0,1195,1195,0
1187,1193,0,1190,1195,0
1205,1193,0,1201,1195,0
1217,1193,0,1193,1195,0
1273,1193,80,1196,1195,0
1431,1193,238,1196,1195,0
1440,1193,247,1196,1195,0
1443,1193,250,1200,1195,0
1447,1193,254,1189,1195,0
1453,1193,260,1197,1195,0
1450,1193,257,1199,1195,0
1456,1193,263,1193,1195,0
1460,1193,267,1199,1195,0
1459,1193,266,1193,1195,0
1453,1193,260,1196,1195,0
1461,1193,268,1196,1195,0
1456,1193,263,1197,1195,0
1456,1193,263,1199,1195,0
1462,1193,269,1195,1195,0
1457,1193,264,1190,1195,0
1458,1193,265,1195,1195,0
1460,1193,267,1196,1195,0
1462,1193,269,1197,1195,0
1457,1193,264,1198,1195,0
1458,1193,265,1199,1195,0
1460,1193,267,1195,1195,0
1454,1193,261,1198,1195,0
1448,1193,255,1200,1195,0
1438,1193,245,1198,1195,0
1346,1193,153,1197,1195,0
1239,1193,46,1201,1195,0
1202,1193,0,1196,1195,0
1186,1193,0,1199,1195,0
1183,1193,0,1196,1195,0
1182,1193,0,1192,1195,0
1184,1193,0,1204,1195,0
1180,1193,0,1199,1195,0
1178,1193,0,1194,1195,0
1180,1193,0,1196,1195,0
1181,1193,0,1192,1195,0
1179,1193,0,1197,1195,0
1179,1193,0,1195,1195,0
1181,1193,0,1201,1195,0
1184,1193,0,1204,1195,0
1182,1193,0,1195,1195,0
1181,1193,0,1197,1195,0
1184,1193,0,1191,1195,0
1192,1193,0,1187,1195,0
1190,1193,0,1192,1195,0
1193,1193,0,1194,1195,0
1201,1193,0,1194,1195,0
1236,1193,43,1191,1195,0
1429,1193,236,1197,1195,0
1457,1193,264,1205,1195,0
1458,1193,265,1194,1195,0
1466,1193,273,1197,1195,0
1464,1193,271,1201,1195,0
1466,1193,273,1197,1195,0
1468,1193,275,1198,1195,0
1466,1193,273,1196,1195,0
1472,1193,279,1199,1195,0
1466,1193,273,1199,1195,0
1476,1193,283,1198,1195,0
1466,1193,273,1202,1195,0
1465,1193,272,1200,1196,0
1466,1193,273,1195,1196,0
1462,1193,269,1201,1196,0
1443,1193,250,1202,1196,0
1279,1193,86,1194,1196,0
1226,1193,0,1195,1196,0
1197,1193,0,1201,1196,0
1195,1193,0,1194,1196,0
1191,1193,0,1197,1196,0
1186,1193,0,1199,1196,0
1183,1193,0,1196,1196,0
1198,1193,0,1203,1196,0
1185,1193,0,1194,1196,0
1183,1193,0,1194,1196,0
1186,1193,0,1195,1196,0
1191,1193,0,1196,1196,0
1192,1193,0,1195,1196,0
1202,1193,0,1200,1196,0
1216,1193,0,1192,1196,0
1260,1193,67,1193,1195,0
1436,1193,243,1200,1196,0
1438,1193,245,1199,1196,0
1442,1193,249,1199,1196,0
1448,1193,255,1197,1196,0
1452,1193,259,1198,1196,0
1449,1193,256,1196,1196,0
1452,1193,259,1206,1196,0
1448,1193,255,1193,1196,0
1450,1193,257,1197,1196,0
1453,1193,260,1199,1196,0
1446,1193,253,1203,1196,0
1451,1193,258,1191,1196,0
1452,1193,259,1199,1196,0
1443,1193,250,1192,1196,0
1428,1193,235,1198,1196,0
1409,1193,216,1199,1196,0
1288,1193,95,1193,1196,0
1236,1193,43,1195,1196,0
1210,1193,0,1195,1196,0
1198,1193,0,1201,1196,0
1183,1193,0,1195,1196,0
1183,1193,0,1202,1196,0
1183,1193,0,1198,1196,0
1179,1193,0,1199,1196,0
1182,1193,0,1196,1196,0
1184,1192,0,1195,1196,0
1178,1192,0,1192,1196,0
1182,1192,0,1191,1196,0
1176,1192,0,1196,1196,0
1182,1192,0,1197,1196,0
1183,1192,0,1200,1196,0
1193,1192,0,1196,1196,0
1196,1192,0,1199,1196,0
1217,1192,0,1204,1196,0
1438,1192,246,1197,1196,0
1459,1192,267,1195,1196,0
1460,1192,268,1191,1196,0
1458,1192,266,1201,1196,0
1463,1192,271,1198,1196,0
1466,1192,274,1194,1196,0
1469,1192,277,1198,1196,0
1469,1192,277,1194,1196,0
1457,1192,265,1192,1195,0
1464,1192,272,1191,1195,0
1458,1192,266,1197,1195,0
1460,1192,268,1203,1196,0
1456,1192,264,1196,1196,0
1437,1192,245,1202,1196,0
1309,1192,117,1193,1196,0
1241,1192,49,1196,1196,0
1209,1192,0,1199,1196,0
1198,1192,0,1198,1196,0
1189,1192,0,1196,1196,0
1189,1192,0,1191,1195,0
1190,1192,0,1205,1196,0
1189,1192,0,1198,1196,0
1189,1192,0,1199,1196,0
1190,1192,0,1197,1196,0
1195,1192,0,1192,1196,0
1192,1192,0,1194,1196,0
1194,1192,0,1197,1196,0
1197,1192,0,1203,1196,0
1196,1192,0,1198,1196,0
1199,1192,0,1196,1196,0
1198,1192,0,1199,1196,0
1194,1192,0,1198,1196,0
1197,1192,0,1199,1196,0
1199,1192,0,1196,1196,0
1192,1192,0,1191,1196,0
1200,1192,0,1199,1196,0
1189,1192,0,1192,1196,0
1191,1192,0,1192,1195,0
1194,1192,0,1191,1195,0
1192,1192,0,1192,1195,0
1192,1192,0,1195,1195,0
1195,1192,0,1194,1195,0
1197,1192,0,1198,1195,0
1207,1193,0,1193,1195,0
1214,1193,0,1197,1195,0
1227,1193,0,1194,1195,0
1322,1193,129,1194,1195,0
1453,1193,260,1202,1195,0
1455,1193,262,1194,1195,0
1461,1193,268,1192,1195,0
1467,1193,274,1190,1195,0
1464,1193,271,1201,1195,0
1467,1193,274,1199,1195,0
1466,1193,273,1196,1195,0
1463,1193,270,1190,1195,0
1467,1193,274,1193,1195,0
1464,1193,271,1195,1195,0
1459,1193,266,1195,1195,0
1445,1193,252,1195,1195,0
1378,1193,185,1198,1195,0
1257,1193,64,1192,1195,0
1208,1193,0,1200,1195,0
1198,1193,0,1197,1195,0
1186,1193,0,1197,1195,0
1181,1193,0,1198,1195,0
1181,1193,0,1196,1195,0
1180,1193,0,1198,1195,0
1182,1193,0,1201,1195,0
1179,1192,0,1193,1195,0
1182,1192,0,1197,1195,0
1189,1192,0,1194,1195,0
1188,1192,0,1192,1195,0
1187,1192,0,1202,1195,0
1187,1192,0,1194,1195,0
1196,1192,0,1195,1195,0
1183,1192,0,1199,1195,0
1192,1192,0,1194,1195,0
1188,1192,0,1194,1195,0
1189,1192,0,1198,1195,0
1191,1192,0,1197,1195,0
1191,1192,0,1195,1195,0
1193,1192,0,1193,1195,0
1198,1192,0,1194,1195,0
1200,1192,0,1205,1195,0
1211,1192,0,1200,1195,0
1224,1193,0,1196,1195,0
1266,1193,73,1197,1195,0
1358,1193,165,1195,1195,0
1429,1193,236,1199,1195,0
1438,1193,245,1199,1195,0
1446,1193,253,1197,1195,0
1446,1193,253,1193,1195,0
1446,1193,253,1198,1195,0
1450,1193,257,1198,1195,0
1457,1193,264,1199,1195,0
1447,1193,254,1202,1196,0
1447,1193,254,1196,1196,0
1443,1193,250,1197,1196,0
1437,1193,244,1198,1196,0
1430,1193,237,1195,1196,0
1425,1193,232,1194,1196,0
1387,1193,194,1193,1195,0
1307,1193,114,1194,1195,0
1262,1193,69,1193,1195,0
1233,1193,0,1193,1195,0
1220,1193,0,1195,1195,0
1214,1193,0,1195,1195,0
1212,1193,0,1193,1195,0
1203,1193,0,1194,1195,0
1207,1193,0,1195,1195,0
1206,1193,0,1196,1195,0
1210,1193,0,1196,1195,0
1207,1193,0,1193,1195,0
1212,1193,0,1196,1195,0
1237,1193,44,1195,1195,0
1281,1193,88,1197,1195,0
1399,1193,206,1194,1195,0
1416,1193,223,1198,1195,0
1423,1193,230,1199,1195,0
1436,1193,243,1197,1195,0
1439,1193,246,1188,1195,0
1435,1193,242,1196,1195,0
1432,1193,239,1203,1195,0
1425,1193,232,1201,1195,0
1413,1193,220,1199,1195,0
1316,1193,123,1197,1195,0
1227,1193,0,1198,1195,0
1201,1193,0,1194,1195,0
1190,1193,0,1199,1195,0
1186,1193,0,1197,1195,0
1181,1193,0,1197,1195,0
1178,1193,0,1198,1195,0
1178,1193,0,1191,1195,0
1179,1193,0,1195,1195,0
1180,1193,0,1193,1195,0
1178,1193,0,1192,1195,0
1178,1193,0,1194,1195,0
1175,1193,0,1192,1195,0
1185,1193,0,1198,1195,0
1176,1193,0,1194,1195,0
1178,1193,0,1198,1195,0
1182,1193,0,1203,1195,0
1180,1193,0,1194,1195,0
1178,1193,0,1195,1195,0
1176,1192,0,1194,1195,0
1177,1192,0,1202,1195,0
1174,1192,0,1196,1195,0
1176,1192,0,1195,1195,0
1182,1192,0,1197,1195,0
1173,1192,0,1190,1195,0
1174,1192,0,1192,1195,0
1175,1192,0,1197,1195,0
1176,1192,0,1198,1195,0
1175,1192,0,1193,1195,0
1179,1192,0,1196,1195,0
1184,1192,0,1199,1195,0
1173,1192,0,1190,1195,0
1173,1192,0,1193,1195,0
1175,1192,0,1201,1195,0
1181,1191,0,1202,1195,0
1174,1191,0,1194,1195,0
1177,1191,0,1196,1195,0
1174,1191,0,1199,1195,0
1181,1191,0,1197,1195,0
1175,1191,0,1194,1195,0
1176,1191,0,1203,1195,0
1175,1191,0,1195,1195,0
1182,1191,0,1199,1195,0
1176,1191,0,1194,1195,0
1175,1191,0,1196,1195,0
1174,1191,0,1191,1195,0
1178,1191,0,1200,1195,0
1186,1191,0,1196,1195,0
1178,1191,0,1193,1195,0
1179,1191,0,1201,1195,0
1176,1191,0,1202,1195,0
1178,1191,0,1196,1195,0
1178,1190,0,1195,1195,0
1176,1190,0,1191,1195,0
1176,1190,0,1198,1195,0
1179,1190,0,1195,1195,0
1180,1190,0,1193,1195,0
1179,1190,0,1194,1195,0
1176,1190,0,1194,1195,0
1175,1190,0,1197,1195,0
1177,1190,0,1202,1195,0
1178,1190,0,1195,1195,0
1177,1190,0,1199,1195,0
1178,1190,0,1198,1195,0
1181,1190,0,1195,1195,0
1181,1190,0,1197,1195,0
1180,1190,0,1195,1195,0
1180,1190,0,1195,1195,0
1177,1190,0,1198,1195,0
1177,1190,0,1195,1195,0
1181,1190,0,1196,1195,0
1178,1190,0,1199,1195,0
1176,1189,0,1188,1195,0
1179,1189,0,1192,1195,0
1182,1189,0,1197,1195,0
1185,1189,0,1195,1195,0
1191,1189,0,1202,1195,0
1204,1189,0,1193,1195,0
1242,1189,53,1197,1195,0
1348,1189,159,1197,1195,0
1376,1189,187,1201,1195,0
1389,1189,200,1197,1195,0
1405,1189,216,1195,1195,0
1399,1189,210,1197,1195,0
1406,1189,217,1202,1196,0
1411,1189,222,1198,1196,0
1420,1189,231,1198,1196,0
1418,1189,229,1201,1196,0
1420,1189,231,1199,1196,0
1415,1189,226,1192,1196,0
1414,1189,225,1198,1196,0
1414,1189,225,1191,1196,0
1405,1189,216,1200,1196,0
1401,1189,212,1197,1196,0
1397,1189,208,1198,1196,0
1381,1189,192,1200,1196,0
1366,1189,177,1198,1196,0
1300,1189,111,1203,1196,0
1231,1189,42,1199,1196,0
1197,1189,0,1204,1196,0
1188,1189,0,1200,1196,0
1185,1189,0,1198,1196,0
1182,1189,0,1190,1196,0
1190,1189,0,1197,1196,0
1178,1189,0,1196,1196,0
1180,1189,0,1195,1196,0
1180,1189,0,1199,1196,0
1182,1189,0,1190,1196,0
1184,1189,0,1193,1196,0
1184,1189,0,1199,1196,0
1195,1189,0,1197,1196,0
1207,1189,0,1202,1196,0
1235,1189,46,1194,1196,0
1340,1189,151,1194,1196,0
1424,1189,235,1193,1196,0
1437,1189,248,1201,1196,0
1442,1189,253,1202,1196,0
1449,1189,260,1201,1196,0
1449,1189,260,1203,1196,0
1451,1189,262,1198,1196,0
1449,1189,260,1190,1196,0
1453,1189,264,1196,1196,0
1455,1189,266,1194,1196,0
1451,1189,262,1195,1196,0
1450,1189,261,1194,1196,0
1446,1189,257,1196,1196,0
1440,1189,251,1195,1196,0
1432,1189,243,1199,1196,0
1410,1189,221,1202,1196,0
1282,1189,93,1202,1196,0
1214,1189,0,1204,1196,0
1187,1189,0,1198,1196,0
1184,1189,0,1194,1196,0
1179,1189,0,1194,1196,0
1179,1189,0,1192,1196,0
1179,1189,0,1199,1196,0
1182,1189,0,1202,1196,0
1176,1189,0,1197,1196,0
1173,1189,0,1194,1196,0
1184,1189,0,1195,1196,0
1176,1189,0,1199,1196,0
1182,1189,0,1192,1196,0
1186,1189,0,1191,1196,0
1181,1189,0,1191,1196,0
1193,1189,0,1204,1196,0
1196,1189,0,1192,1196,0
1219,1189,0,1196,1196,0
1384,1189,195,1194,1196,0
1449,1189,260,1192,1195,0
1451,1189,262,1195,1195,0
1452,1189,263,1197,1195,0
1460,1189,271,1203,1196,0
1458,1189,269,1201,1196,0
1457,1189,268,1199,1196,0
1453,1189,264,1200,1196,0
1453,1189,264,1195,1196,0
1461,1189,272,1194,1196,0
1456,1189,267,1197,1196,0
1457,1189,268,1194,1196,0
1454,1189,265,1196,1196,0
1447,1189,258,1202,1196,0
1402,1189,213,1198,1196,0
1243,1189,54,1195,1196,0
1198,1189,0,1194,1196,0
1187,1189,0,1199,1196,0
1184,1189,0,1194,1196,0
1179,1189,0,1205,1196,0
1180,1189,0,1203,1196,0
1176,1189,0,1196,1196,0
1178,1189,0,1202,1196,0
1181,1189,0,1194,1196,0
1176,1189,0,1196,1196,0
1181,1189,0,1196,1196,0
1181,1189,0,1193,1196,0
1183,1189,0,1200,1196,0
1190,1189,0,1195,1196,0
1207,1189,0,1198,1196,0
1245,1189,56,1192,1196,0
1420,1189,231,1200,1196,0
1432,1189,243,1197,1196,0
1435,1189,246,1202,1196,0
1436,1189,247,1200,1196,0
1439,1189,250,1200,1196,0
1440,1189,251,1196,1196,0
1434,1189,245,1198,1196,0
1432,1189,243,1195,1196,0
1434,1189,245,1200,1196,0
1423,1189,234,1196,1196,0
1408,1189,219,1197,1196,0
1389,1189,200,1199,1196,0
1320,1189,131,1201,1196,0
1269,1189,80,1194,1196,0
1231,1189,42,1195,1196,0
1207,1189,0,1195,1196,0
1198,1189,0,1193,1196,0
1190,1189,0,1198,1196,0
1190,1189,0,1204,1196,0
1190,1189,0,1191,1196,0
1194,1189,0,1195,1196,0
1193,1189,0,1194,1196,0
1195,1189,0,1206,1196,0
1201,1189,0,1192,1196,0
1215,1189,0,1202,1196,0
1233,1189,44,1195,1196,0
1305,1189,116,1202,1196,0
1446,1189,257,1192,1196,0
1450,1189,261,1205,1196,0
1463,1189,274,1196,1196,0
1455,1189,266,1195,1196,0
1462,1189,273,1194,1196,0
1457,1189,268,1199,1196,0
1461,1189,272,1194,1196,0
1464,1189,275,1203,1196,0
1462,1189,273,1197,1196,0
1460,1189,271,1198,1196,0
1464,1189,275,1193,1196,0
1468,1189,279,1196,1196,0
1464,1189,275,1196,1196,0
1463,1189,274,1197,1196,0
1464,1189,275,1196,1196,0
1456,1189,267,1194,1196,0
1437,1189,248,1201,1196,0
1345,1189,156,1201,1196,0
1241,1189,52,1192,1196,0
1204,1189,0,1198,1196,0
1200,1189,0,1191,1196,0
1183,1189,0,1194,1196,0
1181,1189,0,1199,1196,0
1180,1189,0,1195,1196,0
1177,1189,0,1195,1196,0
1178,1189,0,1196,1196,0
1180,1189,0,1195,1196,0
1188,1189,0,1197,1196,0
1178,1189,0,1195,1196,0
1178,1189,0,1192,1196,0
1177,1189,0,1190,1195,0
1177,1189,0,1193,1195,0
1178,1189,0,1196,1195,0
1181,1189,0,1190,1195,0
1176,1189,0,1203,1195,0
1176,1188,0,1195,1195,0
1178,1188,0,1193,1195,0
1179,1188,0,1202,1195,0
1180,1188,0,1191,1195,0
1181,1188,0,1196,1195,0
1184,1188,0,1201,1195,0
1180,1188,0,1198,1195,0
1181,1188,0,1198,1196,0
1182,1188,0,1202,1196,0
1185,1188,0,1195,1196,0
1187,1188,0,1192,1195,0
1192,1188,0,1195,1195,0
1189,1188,0,1195,1195,0
1198,1188,0,1198,1195,0
1197,1188,0,1193,1195,0
1221,1188,0,1202,1196,0
1271,1188,83,1195,1196,0
1442,1188,254,1192,1195,0
1455,1188,267,1199,1195,0
1456,1188,268,1195,1195,0
1460,1188,272,1197,1195,0
1463,1188,275,1198,1196,0
1460,1188,272,1187,1195,0
1462,1188,274,1198,1195,0
1463,1188,275,1195,1195,0
1461,1188,273,1200,1195,0
1455,1188,267,1195,1195,0
1462,1188,274,1197,1195,0
1456,1188,268,1198,1195,0
1405,1188,217,1196,1195,0
1252,1188,64,1195,1195,0
1212,1188,0,1187,1195,0
1197,1189,0,1204,1195,0
1197,1189,0,1193,1195,0
1189,1189,0,1192,1195,0
1202,1189,0,1198,1195,0
1190,1189,0,1196,1195,0
1194,1189,0,1189,1195,0
1194,1189,0,1190,1195,0
1194,1189,0,1191,1195,0
1196,1189,0,1196,1195,0
1204,1189,0,1195,1195,0
1212,1189,0,1194,1195,0
1222,1189,0,1199,1195,0
1241,1189,52,1204,1195,0
1301,1189,112,1198,1195,0
1410,1189,221,1200,1195,0
1429,1189,240,1191,1195,0
1447,1189,258,1195,1195,0
1449,1189,260,1201,1195,0
1458,1189,269,1200,1195,0
1462,1189,273,1193,1195,0
1462,1189,273,1194,1195,0
1465,1189,276,1201,1195,0
1461,1189,272,1194,1195,0
1460,1189,271,1197,1195,0
1459,1189,270,1193,1195,0
1461,1189,272,1195,1195,0
1453,1189,264,1193,1195,0
1453,1189,264,1199,1195,0
1444,1189,255,1199,1195,0
1418,1189,229,1196,1195,0
1392,1189,203,1194,1195,0
1318,1189,129,1195,1195,0
1280,1189,91,1199,1195,0
1250,1189,61,1195,1195,0
1234,1189,45,1199,1195,0
1221,1189,0,1191,1195,0
1214,1189,0,1203,1195,0
1211,1189,0,1193,1195,0
1210,1189,0,1199,1195,0
1203,1189,0,1193,1195,0
1202,1189,0,1196,1195,0
1203,1189,0,1197,1195,0
1204,1190,0,1197,1195,0
1202,1190,0,1194,1195,0
1204,1190,0,1195,1195,0
1206,1190,0,1194,1195,0
1215,1190,0,1197,1195,0
1204,1190,0,1200,1195,0
1215,1190,0,1197,1195,0
1212,1190,0,1200,1195,0
1222,1190,0,1201,1196,0
1228,1190,0,1199,1196,0
1234,1190,44,1194,1196,0
1252,1190,62,1196,1196,0
1268,1190,78,1196,1196,0
1319,1190,129,1195,1195,0
1420,1190,230,1202,1196,0
1442,1190,252,1194,1196,0
1447,1190,257,1197,1196,0
