# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.23, 0.0319375, -2.46448, -1.27934, -1.04364, -0.921275, -2.57511, -2.12157, -2.16569, -2.56824, -2.19199, -1.98741, -1.27317, -0.462249, -0.28701, 0.15693, 0.214473, 0.124735, -0.270726, -0.865427, -1.73838, -1.76904, -1.93949, -1.69254, -2.06443, -2.92007, -3.39794, -3.86969, -4.15464, -3.8752, -4.38428, -4.79699, -4.86925, -4.98791, -5.08396, -5.09717, -5.09274, -5.06099, -5.01779, -5.00998, -4.95205, -4.91642
0.24, 0.0319375, -2.51423, -1.10371, -1.18539, -1.02961, -1.94546, -3.16382, -2.44923, -2.85969, -1.73416, -1.43116, -1.00692, -0.265449, -0.190044, -0.0608102, 0.0992993, 0.60982, -0.048949, -0.793854, -0.908524, -1.51417, -1.98362, -1.83174, -2.17703, -2.93768, -3.74443, -4.06518, -3.71535, -3.85929, -4.48649, -4.79809, -4.64177, -5.02687, -5.09367, -5.10578, -5.13304, -5.1097, -5.08704, -5.08748, -5.01533, -4.98676
0.25, 0.0319375, -3.04055, -1.37547, -0.991384, -1.16544, -1.82109, -1.65141, -2.23592, -2.7125, -1.36375, -0.909559, -0.660436, -0.580781, 0.189381, -0.303422, -0.440068, 0.0941761, -0.494397, -0.879314, -1.40888, -1.25955, -1.83604, -2.02365, -2.30839, -2.81949, -3.45628, -3.77275, -4.06718, -4.22553, -4.58401, -4.98169, -5.23437, -5.74361, -6.18376, -6.46672, -6.38523, -6.4502, -6.18877, -6.36497, -6.087, -6.30639
0.26, 0.0319375, -1.97798, -1.39437, -0.862473, -0.843467, -1.79778, -1.79485, -1.98006, -3.08181, -2.07412, -1.26636, -0.843075, -0.628108, -0.44626, -0.788878, -0.518861, 0.314684, -0.52741, -1.20389, -1.31421, -0.818854, -1.93811, -1.7748, -2.2349, -2.54857, -3.057, -3.48921, -4.15515, -4.11145, -4.43829, -4.85342, -5.07104, -5.14259, -5.52684, -5.51592, -5.60233, -5.60703, -5.57676, -5.57572, -5.49837, -5.51441
0.27, 0.0319375, -1.57699, -1.23021, -1.46588, -1.27689, -2.23542, -1.53026, -2.09795, -2.53074, -1.60861, -1.05214, -0.605336, -0.506538, -0.717173, -0.40238, -0.280259, -0.187494, -0.486239, -0.913607, -0.982187, -1.13968, -1.8228, -2.20612, -2.51166, -2.52925, -2.93229, -3.24095, -3.90104, -4.21059, -4.17151, -4.56668, -5.01455, -5.14209, -5.51183, -5.55649, -5.73796, -5.69159, -5.6321, -5.5974, -5.58235, -5.52091
0.28, 0.0319375, -1.4749, -0.792096, -0.822125, -1.06244, -1.75854, -1.44856, -2.01575, -2.88766, -1.21596, -1.43138, -0.679531, 0.290234, -0.280929, -0.0471025, 0.41853, -0.203591, -0.400618, -0.703247, -0.791269, -1.20331, -1.9701, -2.01055, -1.86931, -2.77942, -3.87891, -3.97205, -3.45031, -3.90215, -4.44513, -4.55993, -4.88709, -4.94524, -5.13973, -5.28138, -5.35186, -5.29901, -5.28657, -5.24898, -5.20839, -5.14774
0.29, 0.0319375, -1.67618, -0.653305, -0.835247, -0.749785, -2.29107, -2.04289, -1.91969, -2.63755, -1.26862, -2.13569, -1.253, -0.268119, -0.557217, -0.385356, -0.334058, -0.406192, -0.345627, -0.928503, -1.07019, -1.589, -2.0456, -2.29135, -2.28745, -2.82869, -3.65882, -3.70635, -3.72515, -4.09335, -4.35698, -4.77846, -5.17593, -5.28847, -5.62286, -6.35319, -6.56655, -6.3771, -6.25851, -6.04611, -6.17805, -6.13347
0.3, 0.0319375, -1.96673, -1.49298, -0.983899, -0.927343, -2.1979, -1.81571, -2.24017, -2.41585, -1.30589, -0.894721, -0.648727, -0.101896, -0.225182, -0.0957737, -0.543624, 0.0665498, -0.0558581, -0.78417, -0.743851, -1.41974, -2.385, -2.38116, -2.55949, -2.78218, -3.1825, -3.28805, -3.8942, -4.05321, -4.15481, -4.46405, -4.63605, -4.78405, -4.83416, -4.8625, -4.86747, -4.8223, -4.77595, -4.77918, -4.72964, -4.68258
0.31, 0.0319375, -2.1257, -1.87221, -1.30488, -0.864077, -1.8632, -1.32251, -1.71361, -2.03636, -1.04981, -0.891978, 0.0627374, -0.309667, -0.309904, -0.230263, -0.352175, 0.130019, -0.0379061, -0.832808, -0.766908, -1.62243, -1.82411, -2.17643, -2.77257, -2.64707, -2.88415, -3.49348, -3.89931, -3.78473, -3.969, -4.37257, -4.92457, -5.05422, -5.08771, -5.14354, -5.17336, -5.13492, -5.08645, -5.0621, -5.01387, -4.98344
0.32, 0.0319375, -2.5042, -2.10699, -1.19514, -0.650159, -2.17848, -0.910553, -1.05739, -2.52215, -1.50177, -1.34744, -0.747341, -0.0989068, -0.0845257, -0.271588, -0.504111, -0.114882, -0.303936, -0.738949, -0.776118, -1.69505, -1.55706, -2.23497, -2.36226, -2.80046, -2.76444, -3.20028, -3.88559, -4.03376, -4.17902, -4.64431, -4.64034, -4.75432, -4.86324, -4.88173, -4.89475, -4.84481, -4.8087, -4.80175, -4.7635, -4.7148
