# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.3, 0.0319375, -2.36413, -2.30675, -1.91038, -1.15828, 0.977776, 1.32342, -0.683033, -2.1465, 1.84817, 2.99483, 0.769274, -0.0473936, 2.23692, 1.72889, -0.382197, 1.14699, 0.180554, 0.0874074, 0.123146, 0.0517856, 0.580276, 0.20146, 0.303328, 0.760641, 0.472964, 0.298425, -0.0655228, -0.0154225, -0.0130837, 0.035229, -0.814627, -1.15605, -1.16239, -1.55936, -1.45743, -0.332236, 0.415986, 0.809571, 0.542734, -2.05248
0.31, 0.0319375, -3.30028, -3.12807, -2.72295, -0.609351, 1.30737, 0.918996, -1.22515, -1.55006, 2.3435, 2.65176, 0.5777, 1.19028, 2.52178, 1.0958, 0.662266, 1.18629, -0.168527, 0.647169, -0.320812, 0.477743, 0.0970751, 0.177989, 0.160257, 0.430351, 0.729196, -0.00523145, -0.233525, -0.0415613, -0.0419737, -0.190703, -0.684203, -1.26347, -1.21459, -1.62134, -1.60271, -0.514829, 0.306276, 0.812345, 0.451968, -1.69947
0.32, 0.0319375, -2.29947, -2.28833, -1.89521, 0.088116, 1.40206, 0.911962, -0.743608, 0.18464, 2.515, 1.9065, 0.861449, 2.32977, 2.24746, 0.533268, 1.32353, 0.574496, 0.333012, 0.610762, -0.0126336, 0.346047, 0.31653, -0.0252927, -0.279355, 0.439226, 0.769517, 0.0716459, -0.11787, -0.0562718, -0.0202374, -0.0566237, -0.809876, -1.4465, -1.28211, -1.69194, -1.70319, -0.715192, 0.331061, 0.822136, 0.546627, -1.77161
0.33, 0.0319375, -4.87307, -3.97713, -3.0328, 0.546969, 1.18515, -0.237651, -0.938143, 1.04426, 2.30449, 0.963478, 1.18668, 2.76872, 1.56095, 1.06968, 1.29999, 0.419109, 0.562866, 0.0620272, 0.221274, 0.000739182, 0.281185, 0.230217, 0.077016, 0.440896, 1.0986, 0.0530544, -0.441278, -0.335005, -0.206173, 0.0598277, -0.711183, -1.40893, -1.11238, -1.50433, -1.71953, -0.640178, 0.499678, 0.543593, 0.520369, -1.42394
0.34, 0.0319375, -3.62458, -3.48965, -2.71343, 0.69724, 0.94665, 0.0769922, -1.05201, 1.51076, 1.57559, -0.354917, 1.84858, 2.66511, 0.433329, 1.21802, 0.928348, 0.671775, 0.612026, 0.219581, -0.142642, -0.122057, -0.13304, 0.0103336, 0.206811, 0.589425, 0.913589, 0.0329063, -0.868101, -0.429494, -0.280636, 0.0995092, -0.834578, -1.51771, -1.41653, -1.59763, -1.84629, -0.720313, 0.358564, 0.483737, 0.572789, -1.68966
0.35, 0.0319375, -3.03852, -2.99686, -1.71462, 0.740121, -0.192473, -0.846398, 0.360886, 1.7065, 1.23348, 1.29141, 2.48181, 2.41517, 1.33136, 1.60683, 0.70496, 0.923493, 0.406728, 0.557607, -0.0292541, -0.265022, -0.60731, -0.552236, 0.179293, 0.375091, 0.626127, -0.164597, -0.682901, -0.719771, -0.532201, -0.0482673, -0.742976, -1.42399, -1.48695, -1.93606, -1.75667, -1.20791, 0.139991, 0.449324, 0.403559, -1.69494
0.36, 0.0319375, -3.43994, -3.00635, -1.29508, 0.742808, 0.166405, -0.245968, 0.961172, 1.08753, 0.649773, 2.00056, 2.11029, 1.81714, 1.64974, 1.46929, 1.01825, 0.600096, 0.283092, 0.338906, 0.0243411, -0.452098, -0.788075, -0.736791, -0.161237, 0.0256407, 0.539404, -0.507534, -1.11554, -1.18347, -0.862222, -0.290842, -0.783329, -1.50645, -1.62648, -2.1665, -2.14083, -1.54425, -0.291383, -0.0420052, 0.207351, -1.56919
0.37, 0.0319375, -3.82764, -3.58694, -0.68072, -0.106871, -0.547494, 0.186568, 0.62669, -0.645361, 1.13503, 1.33375, 1.60414, 1.53265, 1.10535, 1.08721, 1.14835, 0.507653, 0.316626, 0.346632, 0.278258, 0.0730697, -0.366535, -0.43449, -0.658346, -0.470954, 0.208637, -0.417544, -1.19496, -1.06735, -1.18343, -1.06705, -1.35928, -1.52369, -1.62043, -2.0811, -2.38749, -1.59379, -0.0352164, 0.0683756, -0.0402597, -1.70968
0.38, 0.0319375, -3.62895, -3.58261, -0.415231, -0.54052, -0.992211, 0.337665, 0.229813, 0.0219, 1.16446, 0.0145569, 1.48366, 1.2877, 1.41941, 0.765282, 0.916903, 0.249528, -0.0858475, 0.107262, 0.434714, -0.158643, -0.0729929, -0.210101, -0.59632, -0.387108, -0.420342, -0.952537, -1.13115, -1.01089, -0.990073, -1.2505, -1.77764, -1.78093, -1.69719, -2.26334, -2.3265, -1.97572, -0.346083, -0.00460366, 0.10127, -1.5661
0.39, 0.0319375, -4.63399, -3.61024, -0.291242, -0.51354, -1.79927, -0.140146, 0.555252, -0.725676, 1.24584, 1.20344, 1.2313, 1.80447, 1.22881, 1.17544, 0.786787, 0.137073, -0.042515, 0.236025, 0.179684, -0.181064, 0.0104217, -0.446877, -0.957736, -0.347503, 0.0815473, -0.621922, -1.16655, -1.10625, -0.924041, -1.34494, -1.76209, -1.88746, -1.87121, -2.30142, -2.39898, -1.8429, -0.246157, -0.0569227, -0.0983533, -1.48326
0.4, 0.0319375, -5.06933, -3.69774, -0.510595, 0.12445, -1.5879, -0.539262, 0.966864, -0.267321, 0.871258, 1.61658, 0.489793, 1.90944, 1.13882, 1.05954, 0.575681, 0.180668, -0.280546, 0.341452, 0.220249, -0.2415, -0.205341, -0.491292, -0.765715, -0.536006, 0.0405487, -0.2859, -0.755642, -0.793223, -0.956069, -1.31423, -1.64123, -1.71412, -1.72685, -2.36889, -2.5527, -1.83415, -0.126535, -0.000666185, 0.001926, -1.38819
0.41, 0.0319375, -3.25866, -3.09505, -1.05922, -0.0857882, -1.04637, -0.962463, 0.878278, -0.392407, 0.824701, 1.806, 0.454057, 1.64494, 1.08713, 0.680433, 0.352148, 0.0271539, -0.337355, 0.379277, 0.238493, -0.478222, -0.604153, -0.688488, -0.444643, -0.727589, -0.185948, -0.48458, -0.877178, -0.916903, -1.11973, -1.37521, -1.74209, -1.84789, -1.76679, -2.18869, -2.50928, -1.88404, -0.165263, -0.0658712, -0.136007, -1.18528
0.42, 0.0319375, -3.78937, -3.41239, -1.18573, -0.161576, -1.04063, -0.985685, 0.743018, -0.800952, 0.842243, 1.69001, -0.764632, 1.66211, 0.603053, 0.768257, 0.000493881, 0.600935, -0.0537664, 0.175391, 0.163081, -0.364849, -0.164266, -0.702241, -0.868405, -1.01389, -0.287885, -0.725421, -0.959, -1.03341, -1.09983, -1.27676, -1.69342, -2.21068, -2.08839, -2.13854, -2.60538, -2.2483, -0.382432, -0.0945558, -0.209268, -1.46117
0.43, 0.0319375, -4.10994, -3.83951, -0.959884, -0.197256, -1.56794, -0.671516, 0.791348, -0.969705, 0.852537, 1.43755, 0.102092, 1.71379, 0.216691, 1.06976, 0.240035, 0.758489, -0.168467, 0.113883, 0.244543, 0.05632, -0.168758, -0.687274, -0.899501, -0.803819, -0.211729, -0.595965, -0.874594, -1.10917, -0.847932, -1.13951, -1.72385, -2.06588, -1.99289, -2.29525, -2.67541, -2.28814, -0.59425, -0.146372, -0.18059, -1.31981
0.44, 0.0319375, -6.18839, -4.39005, -0.782818, -0.497198, -1.66112, -0.148426, 0.679407, -1.05582, 1.15104, 0.944411, 1.18138, 1.79709, 0.520216, 0.811622, 0.332392, 0.327756, 0.192561, 0.0500697, 0.0332766, 0.0116914, -0.486529, -0.626306, -0.518586, -0.690181, -0.12814, -0.582941, -1.32358, -1.11409, -0.953191, -1.08619, -1.97835, -2.21908, -2.14383, -2.39286, -2.55216, -2.32652, -1.10201, -0.596972, -0.290794, -1.45171
0.45, 0.0319375, -3.55927, -3.41279, -0.603927, -0.941445, -2.32852, 0.0334711, 0.121475, -0.282539, 0.930484, 0.102931, 1.43319, 1.30358, 0.882407, 0.503011, 0.302468, 0.0308426, -0.254962, 0.0585855, -0.0507141, 0.197119, -0.574424, -0.410588, -0.661516, -0.523948, -0.0821147, -0.704618, -1.60981, -1.30657, -1.02666, -0.887445, -1.55728, -2.07072, -2.54621, -2.87002, -2.82688, -2.2388, -0.955677, -0.751536, -0.587508, -1.4985
0.46, 0.0319375, -4.4483, -3.33563, -0.549594, -1.21854, -2.57065, -0.036679, -0.329351, 0.103916, 0.139187, 1.00356, 1.19594, 0.817454, 0.813624, 0.578457, 0.159788, 0.0117099, -0.401133, 0.0446274, -0.144388, 0.132238, -0.198513, -0.332934, -0.680799, -0.309868, -0.0498732, -0.769084, -1.85542, -1.78548, -1.5081, -1.06574, -1.37463, -2.03179, -2.52894, -2.58921, -2.83169, -2.35869, -0.526554, -0.454738, -0.547981, -1.42786
0.47, 0.0319375, -4.01, -2.74264, -0.547203, -1.56445, -1.97062, -0.24239, -0.353528, 0.261903, -0.241594, 0.993291, 0.750854, 1.22884, 0.654893, 0.680777, 0.161717, -0.298756, -0.346969, -0.176643, 0.0571354, -0.00532175, -0.283901, -0.41167, -0.619479, -0.301657, -0.0359711, -0.638621, -1.67182, -1.80432, -1.49249, -0.992883, -1.64417, -2.45471, -2.92871, -2.91606, -3.01587, -2.74251, -0.620432, -0.495241, -0.598235, -1.57121
