# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.28, 0.0319375, 0.434059, 0.559504, 0.897193, 1.51, 1.11468, 1.37413, 1.75799, 1.14928, 1.71488, 1.4226, 1.81858, 1.72488, 1.54591, 1.51916, 1.13463, 0.656164, 1.90734, 2.01104, 1.95133, 1.6541, 1.76928, 1.71368, 1.90202, 2.15882, 1.76484, 1.90422, 2.00043, 2.00226, 1.62302, 1.43243, 1.42486, 1.67838, 1.71322, 1.60925, 1.24994, 0.912882, 1.07908, 0.790347, 0.363716, 0.130234
0.29, 0.0319375, 0.180437, 0.824427, 1.03049, 1.49561, 1.77368, 1.72425, 1.21272, 1.17996, 1.06869, 1.18398, 1.85317, 1.78093, 1.8988, 1.72151, 1.35462, 1.35844, 1.68759, 1.89826, 1.66693, 1.55681, 1.49814, 1.68237, 1.91739, 2.09845, 1.50765, 2.0367, 1.87028, 2.07391, 1.83013, 1.16708, 1.15925, 1.23555, 1.74012, 1.4428, 1.1919, 1.06328, 0.806731, 0.494265, 0.327456, 0.125019
0.3, 0.0319375, 0.520109, 1.27348, 1.49739, 1.61812, 1.62112, 1.14247, 1.15182, 0.277103, 1.09635, 1.17278, 1.45859, 1.59006, 1.7376, 1.14019, 1.362, 1.83761, 1.90665, 1.83489, 1.96191, 1.74055, 1.81803, 1.6076, 1.84865, 1.81618, 2.03218, 1.84253, 1.68748, 1.91723, 1.53536, 1.09999, 1.19068, 1.21882, 1.46302, 1.41731, 1.35453, 1.33345, 0.992272, 0.486094, 0.325569, 0.0705032
0.31, 0.0319375, 0.859034, 0.531007, 1.92333, 1.69702, 0.978279, 0.681857, 0.477951, -0.0405383, 1.24154, 1.26852, 1.17843, 1.39597, 1.88132, 1.58911, 0.944766, 1.54226, 1.62141, 1.36928, 1.35447, 1.68616, 1.73598, 1.92152, 2.02505, 1.7762, 1.83768, 1.64378, 1.97686, 1.95392, 1.42361, 0.759836, 1.22017, 1.24411, 1.3402, 1.17056, 0.823697, 1.11767, 1.09987, 0.726324, 0.457378, 0.0562602
0.32, 0.0319375, -0.26936, 0.253158, 1.15112, 1.31963, 0.93602, 0.825057, 1.40103, 0.740337, 1.72866, 1.49709, 1.29733, 1.58902, 2.00155, 1.90433, 1.46007, 2.04268, 1.68472, 1.59558, 1.87203, 1.9862, 1.20776, 1.64535, 1.78906, 1.80342, 1.62138, 1.82324, 1.9494, 1.24276, 1.30729, 1.0975, 1.73954, 1.22077, 1.40243, 1.08202, 1.26524, 1.20323, 0.989487, 0.769117, 0.688264, 0.19866
0.33, 0.0319375, -0.589592, 0.671169, 0.471109, 1.07228, 1.22479, 1.19531, 2.01974, 1.57228, 1.90491, 1.32707, 0.898897, 0.954278, 0.983648, 1.92863, 1.74501, 1.87756, 1.66416, 1.66863, 2.0824, 1.84482, 1.22005, 1.90755, 1.90067, 2.0088, 1.60261, 1.72275, 1.89491, 1.4183, 1.18739, 1.44548, 1.72126, 1.58459, 1.52609, 1.02458, 1.14113, 1.28994, 0.891035, 0.97022, 0.748999, 0.260398
0.34, 0.0319375, 0.994068, 0.913658, 1.139, 0.977107, 1.12204, 1.71339, 2.00035, 1.55797, 1.39803, 1.80286, 1.61116, 1.27642, 1.38364, 1.25251, 1.73561, 2.17413, 1.66665, 1.78602, 1.75484, 1.6834, 1.71206, 1.73188, 2.01578, 2.06978, 1.51288, 1.58865, 1.40252, 1.54759, 1.07238, 1.37259, 1.95068, 1.76674, 1.70227, 1.7557, 1.78398, 1.37868, 1.26419, 0.948495, 0.744094, 0.235539
0.35, 0.0319375, 0.710334, 0.956851, 0.908175, 0.459003, 0.779547, 1.49321, 2.19859, 1.12978, 2.00104, 1.41661, 0.889314, 0.836604, 1.27917, 1.15576, 1.71008, 1.99954, 1.72258, 1.88779, 1.78776, 1.4293, 1.79988, 1.77941, 1.88684, 1.99168, 1.89878, 2.08481, 1.73334, 1.87632, 1.84691, 1.86886, 1.76633, 1.73084, 1.49486, 1.89996, 1.95848, 1.47742, 1.33269, 1.11747, 0.653335, 0.184773
0.36, 0.0319375, 1.13291, 0.984781, 0.877178, 1.22343, 0.972801, 1.89135, 1.77737, 0.861816, 1.6629, 1.47597, 1.29808, 0.782491, 0.810342, 1.29367, 1.20777, 1.54406, 1.50963, 1.67023, 1.764, 1.62974, 2.08556, 2.11766, 1.64437, 1.82374, 1.51269, 1.99176, 1.64166, 1.9652, 1.72003, 1.88088, 1.57172, 1.4001, 1.51777, 1.4234, 1.30213, 1.29976, 0.958831, 0.982772, 0.706405, -0.0694737
0.37, 0.0319375, 1.27007, 0.223183, 0.525968, 1.41997, 1.84726, 1.58214, 1.47078, 0.990467, 1.55899, 1.24134, 0.702352, 1.38363, 1.36881, 1.1297, 1.22839, 1.12881, 0.896894, 1.56193, 1.51124, 1.73493, 1.889, 1.59607, 1.34071, 1.67271, 1.56, 1.31867, 1.70678, 2.10551, 1.7628, 1.50207, 1.65045, 1.64733, 1.40567, 1.20166, 1.3221, 1.16232, 0.947503, 0.967259, 0.664885, -0.227811
0.38, 0.0319375, 1.31157, -0.770456, 0.870762, 1.33025, 1.20826, 1.10721, 1.55133, 0.810146, 0.714805, 0.935927, 0.876231, 1.33336, 1.03096, 1.1576, 1.8565, 1.74349, 1.42285, 1.5976, 1.63426, 1.84245, 1.64688, 1.48396, 1.82504, 1.97156, 1.56997, 1.94056, 1.76429, 2.03616, 1.87579, 1.58366, 1.61578, 1.69402, 1.3187, 1.45301, 1.22079, 1.18812, 1.19718, 0.675165, 0.581774, -0.0351413
